product_uid,materials
173052,Cardboard Fiberglass
173053,Aluminum
173055,Vinyl
173050,Stainless Steel
124080,Other
161071,Steel
173045,Plastic
173046,Vinyl
173048,Wood
173041,Particle Board Birch
173044,Wood
148045,Solid Brass
148046,Stainless Steel
148047,Metal
148048,Plastic
163672,Vinyl
175659,Metal Metal
175658,Glass
175653,Composite
175652,Polypropylene
175655,Stainless Steel
175654,Steel
175650,Wood
161009,Steel
148050,Manufactured from certified Environmentally Preferred laminated particle panels.
148051,Polyester Latex Other Synthetic
161004,Polyester Latex Other Synthetic
161007,Composite
148058,Vitreous China
161003,Steel
148059,METAL
148052,Multi-Purpose BiMetal
148055,Composite Composite
136070,Plastic
175649,Wood
148049,Wood
175645,Stainless steel Other
175648,PVC
151698,Aluminum
175647,Metal
175642,Metal
175641,Cotton Wool & Wool Blend
151695,Metal
175644,Laminate Laminate High Quality/High Density Fiber Board
151692,Composite Maple
175640,Polyurethane
163698,Stone
163693,Steel
148064,Aluminum
136082,Granite Solid Wood Marble
173016,Glass
175679,Composite
173017,Plastic Wood
175678,Steel
173019,Oil
175675,Metal
175674,Plastic
173015,Polyethylene
175671,Jute Synthetic
175673,Metal Ceramic
173011,Other
175672,Glass
148070,Flexible Carbon Film
148072,Oil
161027,Stainless Steel Stainless Steel
161026,Solid Surface
161029,Vitreous China
163680,Resin
136091,Aluminum
136094,Steel
136090,Metal
173001,Vinyl
136099,Plastic
173002,Vinyl
175663,Metal Ceramic
173003,Plastic
175665,Metal
136096,Aluminum
175660,Steel
175662,PEX Copper
173084,Metal
173080,Steel
161096,Glass
114702,Wire
114703,No Shelf Glass
102716,Polyester Latex Other Olefin 0 Synthetic
102718,Wood
102717,Laminate
173078,Ceramic
173079,Metal Plastic
102710,Vitreous China Vitreous China
102712,Steel
173074,Aluminum
102714,Plastic
173076,Metal Metal
173077,Wood Frame: Oak; Upholstery: Bicast Leather with Stainless Steel Nail Heads
173071,Aluminum
173072,PVC
173073,Metal
161084,Plastic
102729,Brass
102728,PVC
173068,Porcelain
102721,Steel
102720,PVC
173063,Steel Plastic
173064,PVC
102725,Wood
173065,Vitreous China
102724,Steel Steel
173066,Acrylic
173096,Glass
173097,FOAM
173098,Fiberglass
173092,Wood
173093,Concrete
173095,Ceramic
102705,Steel Polyester
102706,Manufactured from certified Environmentally Preferred laminated particle panels.
173085,Steel
102700,Wood
173087,Stainless steel PVC
102702,Carbon Steel
114629,Aluminum
102640,Aluminum
114627,Other
126605,Vinyl
126604,Steel
102631,Stainless steel Stainless steel
102633,Plastic
102632,Black malleable iron Iron
102635,Steel
102637,Metal Metal
102636,Steel
138602,Steel
102651,Metal
138601,Composite
114610,Wood Solid Wood Other Wood
114612,Plastic
102649,Vinyl
102642,Plastic Plastic
102641,Steel
102643,Acrylic
102645,Acrylic
102648,Steel
114606,Steel
114607,Steel
114609,Plastic
138612,Synthetic
114602,Cast Iron
114605,HDPE(High Density Polethylene)
102617,Fabric
102616,Wood
102619,Aluminum
102611,Aluminum
102610,Plastic
102613,Vinyl
102612,Plastic
102615,Stainless Steel
102628,Composite
102627,Cast Aluminum Cast Aluminum
102620,Resin
102621,Vinyl
102624,Fiberglass
102626,Thermoplastic
102625,Wood
102680,Chrome-Plated Steel Porcelain
102682,Composite Particle Board
100020,Plastic
102681,Steel
112004,Polypropylene
100022,Stainless Steel
112002,Steel
126653,Metal Ceramic
126652,Steel
126650,Particle Board Engineered quartz composite
114668,Stainless Steel
114669,Cast iron
126649,Composite
114671,Stainless Steel
126645,PVC
114674,Drywall
126643,PVC Steel
100012,Bamboo
102674,Vinyl
100014,Plastic
100015,Bamboo
100016,Steel
102679,Vinyl
100017,Aluminum
102678,Resin
100018,Plastic
100019,Medium Density Fiberboard (MDF)
102691,Steel
100030,Steel
102692,Composite
100032,PVC
102695,Steel
100033,Wire
114653,Wood
114655,Aluminum
126639,Wood
126637,Zinc Coated Galvanized Steel
126636,Manufactured from laminated particle board
126635,Other Medium Density Fiberboard (MDF) Engineered stone composite
100023,Concrete
102686,Plastic
112001,Steel
102685,Rubber
112000,Brass Composite
100026,Concrete
102687,Comfort Grip
100028,Wood
114645,Metal
114646,Birch
126626,Oil
126622,Steel Steel
126621,Steel
102653,Wood
102657,Other
102656,Vinyl
102658,Plastic
102671,Aluminum
102670,Metal
100010,Steel
102673,Plastic
126620,Vitreous China
114636,Vitreous China Medium Density Fiberboard (MDF) Granite
100009,Medium Density Fiberboard (MDF)
126615,Fiberglass
126614,Wood
126611,Steel
126610,Steel
100001,Galvanized Steel
100003,Composite
102666,Steel
102665,Steel
100007,Plastic
100008,Steel
102669,Steel Stainless Steel
100060,Vinyl
136019,Wood Wood Upholstery Faux Marble Other
163638,Particle Board
112049,Vinyl
100064,Vinyl
136015,Steel
100065,Ceramic
138677,PVC PVC
136017,Fiberglass
138678,Plastic Polyester
124035,Metal
126696,Vinyl
163630,Other
124030,Wood
175617,Aluminum
151649,Steel Stainless Steel Painted Steel
175619,Polyester Latex Other Wool & Wool Blend
175618,Jute Synthetic
175613,Jute Synthetic
151645,Brass Solid Brass
175612,HDF (High Density Fiber-board)
175615,Steel
138686,PVC
112055,Nylon
136022,Carbide
100058,Plastic
112054,Polycarbonate
136025,Grapevine
138684,Metal
100059,Ceramic
112053,PVC
175610,Acrylic
112051,Vinyl
136021,Plastic
100071,Galvanized Steel
100073,Fabric
112039,Thermoplastic
100074,Cotton Synthetic
100075,Bamboo
100076,Wood
112036,Plastic
136029,Cast Metal
100077,Black malleable iron Iron
112035,No Shelf Glass
126686,Metal Carbide
163620,Acrylic
124024,Plastic
126681,Steel
175609,Cast Metal
148009,PVC EPDM rubber
175606,Brass
175607,Glass
124016,Cotton Synthetic
126679,Water
151657,PEX Brass
175602,PVC
148006,Manufactured from laminated particle board
126677,Laminate Other
126676,Ceramic
136034,Porcelain
112043,Aluminum
175600,Stainless Steel
151650,Vinyl
112041,Wood
138693,Plastic
136032,Steel Steel
138692,Water
100040,Vinyl
100042,Vitreous China
100043,Grout
138699,Acrylic
163655,Carbide
100044,Acrylic
114686,Wood
126675,Polypropylene
163653,Polyfiber Aluminum
124013,Galvanized Steel
114688,Other
163651,Oil
114689,Stainless Steel
148026,Concrete
126670,Wood
124009,Medium Density Fiberboard (MDF)
175638,Solid Brass
114691,Glass
114692,Slate
175635,Composite Engineered quartz composite
124006,Steel
151667,High Density Polyethyelene
175634,Stainless Steel
114695,Fiberglass
124003,Steel
126665,Steel
151665,Metal
100034,Tampico
102697,Steel
112034,Vinyl
112033,Steel
100036,Metal
102699,Stainless Steel
136047,Plastic
175633,Aluminum
100037,Fabric
102698,Wood
136041,Urethane
151660,Plastic
100039,Steel
100050,Foam Steel
112018,Plastic
163648,Steel
100051,Foam Steel
100052,Aluminum Aluminum Acrylic
136049,Ceramic
100054,Galvanized Steel Steel
100055,Metal Ceramic
114675,Wood
126664,Plastic
163642,Composite
114676,Steel
148036,Recycled PET Steel
163640,Steel
114678,Multi-Surface
124000,High Density Fiberboard (HDF)
114679,Wood
126660,PEX Brass
148030,Aluminum
148032,High Density Fiberboard (HDF)
175628,Steel Fiberglass
114680,Glass
136050,Quartz
126658,Porcelain
114682,Glass
148027,Chlorinated Poly Vinyl Chloride (CPVC)
126656,Steel Steel
148028,Vinyl
175623,Polypropylene
114684,Steel
126655,Plastic
100045,Metal
175620,Polyester Latex Other Wool & Wool Blend
100046,Metal
100047,Steel
136058,PVC
100048,Aluminum
136051,Steel
138639,Ceramic
138633,Plastic
124076,Resin
124077,Aluminum
124075,Metal
151609,Steel
151607,Vitreous China
112092,Caulk
112091,Glass
112090,Polyethylene
151603,Metal
138642,Wood
112098,Wood
138640,Glue Steel
124060,Metal
124067,PVC
124061,Plastic
151619,Stainless Steel
112081,Brass Solid Brass
112080,Slate
151615,Glass
151612,Synthetic/Microfiber
112085,Foam Aluminum
112083,Composite Hickory
100081,Composite
100082,Metal Metal/ Slate
100083,Plastic
100085,Vinyl Heavy Weight
163613,No Shelf Glass
100086,Epoxy/2 part
138658,Plastic
112069,Steel
100088,Aluminum
138656,PLASTIC
124054,Particle Board
124052,Solid Wood
124050,PVC
100080,Steel
124051,Ceramic
151629,Metal
151628,Steel
151626,Brass
124047,Ceramic
100078,Polyester Latex Other Synthetic
151620,Ceramic
100079,Wire Glass
138662,Steel
138663,Alloy
112071,PVC PVC
136009,Steel
163606,Solid Plantation Grown Pine tempered glass Wood
136008,Ceramic
100095,Cast Iron
100096,Medium Density Fiberboard (MDF)
100097,Foam Aluminum Other
163603,Steel Steel
100098,Plastic
112058,Wire
136007,PVC
100099,Aluminum
112057,Vinyl
136006,Glass
138667,Vinyl
124041,PVC
100091,Thermoplastic
124038,PVC PVC
151635,Multi-Purpose High Speed Steel
100089,Aluminum Rubber
112066,Marble Cultured Marble
151630,Composite
138673,Polyfiber Steel
112061,Copper
112060,Composite
175580,Brass
163592,Copper
175579,Steel
175575,Polyfiber
175572,Plastic
175571,Rubber
175570,Steel
163587,Wire Glass
175568,Medium Density Fiberboard (MDF)
175565,Plastic
175564,Wood
175567,Polyester Latex Other Synthetic
175566,Other
175561,Vitreous China Granite
175563,Wood
175562,Foam
175598,Nylon
175594,Steel
175595,Vinyl
175587,Wood
175589,Oil
175588,Plastic
175583,Wire Glass
175582,Vitreous China
175584,Glass
163551,Metal
175539,Fiberglass
151569,Galvanized Steel
175535,Cement Carbon
175538,Metal Metal
175537,Natural Stone
175532,Plywood Solid-surface materials
151564,Fabric
151563,Other
175534,Stainless Steel
175530,Vinyl
163548,PVC PVC
163545,Steel
175529,Plastic
175528,Water
151579,Steel
175524,Laminate Laminate High Quality/High Density Fiber Board
175527,Acrylic
175521,Fiberglass
175523,Wood
151572,Metal
163578,Metal Steel
163577,Ceramic
163572,Poplar
175553,Plastic
175555,Cardboard
151583,Other
151580,Composite Oak
175551,Wood
175547,Plastic
175546,Steel Plastic
175549,Plastic
175543,Brass
175542,Vinyl
175544,Plastic
175541,Metal Ceramic
175540,Steel
102606,Vitreous China
102605,Acrylic
102607,Silver
102609,Steel
102602,Concrete
157236,Plastic
157237,Galvanized Steel
159896,Steel
133268,Vinyl
157239,Metal
160880,Plastic
121282,Aluminum Glass
170209,Composite Maple
160881,Steel
169221,Steel Steel
169220,steel
169223,Metal
145251,Steel Steel
169222,Plastic
145247,Stainless steel PVC
169214,Brass
170203,Particle Board Wood Particle Board Composite
172866,Metal
169216,Brass
170201,Composite
172868,Steel
169215,Particle Board Birch
170200,Steel
169218,Wood
170207,Plastic
170206,Metal
172863,Metal
121278,Other
170205,Glass
172864,Acrylic
172865,Plastic
133273,Steel
172860,Polyfoam
133275,Galvanized malleable iron Iron
159888,Plastic
157226,Steel Steel
160878,Wood
160872,Stainless Steel
133278,Steel
160874,PVC PVC
121274,Copper
121273,Metal
145265,Water
169210,Ceramic
172859,Vinyl
169212,Steel
169211,Plastic
169203,Steel Metal
169202,Polyester
145256,Porcelain Solid Wood Porcelain
169205,Steel
172857,Wood
172858,Cross-Linked Polyethylene (PEX)
121265,Polyester
169207,Composite
172852,Composite
169208,Brass
157230,Fabric
159893,Aluminum
157231,Zinc Coated Galvanized Steel
157257,Lave Rock
133288,Ceramic
108286,Steel
121262,Multi-Surface
169243,Metal
169242,Glass
169245,Steel
121258,Plastic
145269,Polypropylene
169236,Polyester Latex Other Bamboo
170225,Vinyl
121257,Metal Metal
169235,Carbon Steel
170224,Brass Solid Brass
169238,Wood
170223,Plastic
145266,Wood PVC Other Wood
169237,Steel
172884,Plywood MDF
169239,Composite
170228,Jute Synthetic
121256,Steel Steel
121255,Brass
170226,Aluminum
172880,Cast Metal
172882,Fiberboard
133290,Plastic Nylon Metal
170221,Vitreous China
170220,Porcelain Solid Wood Engineered stone composite
133292,Plastic Nylon Metal
160898,Acrylic
108298,Galvanized Steel
160894,Stainless Steel Plastic
121251,Plastic
170219,Metal Metal
169234,MDF
170214,Composite
172877,Vinyl
121246,Ceramic
170213,Polyurethane
169227,Acrylic
170212,Crystal Solid Brass
145277,Steel Steel
169229,Copper
170217,Rubber
170216,Aluminum
172875,Plastic
172870,Zinc Other
172872,Plastic
170210,Plastic
157253,Vinyl
159855,Ceramic
160844,Wood
135887,PVC
159853,Brass Stainless Steel
160846,High Speed Steel
133228,Composite Oak
135889,Steel
133222,Polyester Latex Other Synthetic
159858,Fiberglass
159857,Polyester Latex Other Synthetic
133224,Wire Steel
147871,Steel
147872,Jute Synthetic
172826,Metal
172827,Steel
172829,Sapele
145202,Wood
145200,PVC
172825,Fiberglass
145206,Composite
172821,Cast Iron
135891,Steel Plated/Coated Steel
145209,Quartz
133236,Metal
159844,Composite Particle Board Engineered stone composite
160833,Plastic
160834,Plastic
133233,Wood
159847,PVC
159845,Steel
172819,Porcelain Solid Wood Engineered stone composite
147882,Other
147883,Aluminum
172815,Steel
172816,Other
172817,No Shelf Glass
172812,Plastic
172813,Brass Aluminum
172814,Brass
145218,Polyester Latex Other Synthetic
172810,Metal
160836,Travertine
157214,PVC PVC
157215,Galvanized Steel
157212,Cast Metal
159874,Glass
157216,Steel
147894,Steel
172848,Aluminum
172849,Plastic Wood
172845,Plastic
172846,Zinc
172847,Metal
172840,Ceramic
172841,Wood
159884,Metal
159883,Laminate
160857,Stainless Steel - DZR Brass
133254,32% Diilsononyl Phthalate 30% PVC 26% Calcium Carbonate 12% polyester 100
121293,PEX Brass
145242,Acrylic
172838,Plastic
172839,Metal
145236,Granite
172833,Vinyl
145235,Glass
172835,Marble
172836,Fiberglass
147895,Cast Metal
147897,Composite Particle Board Engineered quartz composite
172832,Resin
133264,Acrylic
159873,Stainless Steel
157211,Composite
160858,Aluminum
170280,Pine
170285,Laminate
170284,Steel
169290,Polypropylene
169294,N/A
169296,Rubber
169297,Steel
170278,Steel
170276,Synthetic
170275,Steel
170274,Foam Polyurethane Foam
170273,Thermoplastic
170299,Plastic Plastic
170294,Zinc Polypropylene
170293,Fiberglass
169261,Blend
169260,Polyester Fabric
169263,Polyfiber
145297,Glass Medium Density Fiberboard (MDF) Marble
169264,Wood
169267,Multi-Purpose Steel
169266,Particle Board Particle Board
169258,Steel
170247,Wood
169257,Zinc
145289,Steel
170249,Cast Iron
170248,Polyfiber Cast Aluminum
157288,Plastic 201 stainless steel 430 stainless steel TPR
170241,Plastic Wood
157267,High Speed Steel
169252,PVC Polyvinyl
169254,Plastic
169256,Wood
169255,Ceramic
170236,Porcelain Solid Wood Marble
169246,Glass
170235,Black malleable iron Iron
169249,Oil
169248,Steel
170233,Polyester / PVC Foam 100
170239,Laminate
172896,Concrete
172898,Aluminum
157276,Plastic
172890,Galvanized Steel
169281,Jute Synthetic
169280,Linen Regular Weight
169283,Aluminum
169285,Wood
169289,Wood
169288,Other
169279,Vinyl
170267,Metal
170266,Zinc
170261,Steel
170265,Metal
170263,Vinyl
169270,Other
169275,Porcelain Solid Wood Marble
169278,Plastic
169268,Metal
170256,Metal
170259,Fiberboard
170250,PVC
157295,Synthetic
157293,Tile (wet or dry) Diamond
157298,Polypropylene
170254,Acrylic
170253,Red Oak
111830,Glass
111836,Steel
111835,Stainless Steel Painted Steel
123810,Polyurethane
123819,Nylon
123815,Rubber
123808,Steel
170195,Resin Resin
170193,Polyfiber
170192,Steel
123804,Oil
170198,Titanium
111811,Coconut Fiber
111810,Steel Steel
111804,Steel
111803,Galvanized Steel
111801,Iron
159810,Resin Resin
111874,Polyfiber Steel Glass
111873,Brass Ceramic
111871,Wood Wood
135841,Ceramic
159819,Vitreous China
108220,Steel
123853,Leather
147825,metal
147820,Brass
123850,Rubber Polypropelene 0 Synthetic
147826,Other Metal
147828,Wood
160805,Plastic
108238,Brass Metal
159804,Steel
111861,Plastic
135850,Polyurethane
135853,Composite Maple
159806,Microfiber
108231,Stainless Steel Stainless Steel
147833,Steel
147835,Steel
147832,Plastic
108229,Wood
147837,Wire
123846,PVC
108203,Steel
111855,Plastic
108204,Steel
133204,Composite
111853,Other Wood
133205,Metal
159830,Rubber 10
108201,Galvanized Steel
172808,Wood
172809,Stainless Steel
147850,PVC PVC
111859,Galvanized Steel
172804,Plastic
133208,Vinyl
172805,Metal Cobalt
111857,PVC
172806,Polypropylene
172807,Copper
123833,Galvanized malleable iron Brass
172800,Plywood Birch
172801,Plastic Stainless steel PP plastic
172802,Ceramic
172803,Copper
123830,Steel
147848,Steel
160826,Metal
160828,Manila
135877,PEX Brass
159822,Natural Stone
160811,Wood
111842,Plastic
133212,Steel Multi-Purpose
159829,Stainless steel PVC
159828,Porcelain Solid Wood Porcelain
159827,Metal
111848,Carbide
133218,Polypropylene
133219,Metal
111845,Stainless Steel Painted Steel
147858,Steel
135880,Brass Metal
123828,PVC PVC
147859,Composite Composite
160815,Steel
123825,Oil
108269,High Speed Steel Multi-Purpose
135800,Other
135802,Stone
108265,Brass Stainless Steel
135808,Acrylic Acrylic
108262,Plastic and Metal
108264,Fibre Reinforced Polymer (FRP)
135804,Vinyl
135806,Metal
123897,Steel
121232,Steel
121233,Nylon Stainless Steel
135811,Aluminum
135810,Metal
135813,Metal
108272,Metal
121225,Steel Steel
123888,Metal Ceramic
121224,Pine
123886,Steel
121221,Steel
121222,Steel
121229,Steel
108247,Metal Metal
111899,Stainless steel Stainless Steel
135822,Steel
135824,Vinyl
111896,Plastic
108243,Wood
108244,Comfort Grip
111892,Blend
108241,Metal
135826,Wood Wood
135825,Vinyl
135828,Steel
123878,Composite
147802,Oil
121212,Polyester 100
121211,Stainless Steel
123872,Rubber
147804,Wood Molded Wood
147805,Polyester Latex Other Synthetic
135833,Vinyl
135832,Plated/Coated Steel Steel
111886,Carbide
135835,Vitreous China Granite
135834,Wood
108255,Cast Iron
111883,Porcelain-Coated Cast Iron Cast Aluminum
111882,Metal Shell
135831,Wood
111881,Glass
123870,Stainless Steel
135837,Galvanized Steel
121202,Laminate Medium Density Fiberboard paper Resin (both Acrylic and Melamine) Polyurethane hot metal adhesive and Olefin hot metal adhesive
147813,Metal
147814,Polyester Latex Other Synthetic
121200,Composite
147810,Plastic
121206,Fiberglass
121209,Aluminum
121208,Aluminum
160766,Metal
157117,Glass
160765,Aluminum
160764,Metal
147792,Steel
108185,Steel
108186,Powder-Coated Steel Plastic
121164,PVC PVC
160761,PVC PVC
121163,Plastic
169100,Steel Plastic
108181,Plastic
121160,Stainless Steel
108183,Plastic
145130,Porcelain
121159,Steel Steel Diamond
147789,Steel Metal
145125,Medium Density Fiberboard (MDF)
172748,Steel
121155,Aluminum
172741,Wood
121154,Fiberglass
145129,Vinyl
147787,Cardboard Proprietary
172743,Concrete
159780,Wood
172740,Stainless Steel Stainless steel
159784,Plastic
157120,Stainless steel
159783,Steel Steel
157121,Steel
157105,Polyester
157102,Epoxy/2 part
160758,Aluminum
133155,Steel Galvanized Steel
157106,Acrylic
157107,16mm Particle Board with Wood Veneer and Stainless Steel Clad Poles
160753,Metal
108195,PEX Plastic
108197,Brass
108191,Nylon
145144,Other
172738,Metal
145142,Wood
108194,Wood
145141,Vitreous China Granite
172734,Stainless Steel
121147,Plastic
172735,Cast Metal ZINC
172737,Ceramic
