id,product_uid,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials,relevance
24081,104775,0.201269,0.159453,0,1,2.67
24086,104779,0.537688,0.134119,3.70E-10,0,2.33
24087,104780,0.284043,0.122482,-0.0706885,0,2
24089,104780,-0.00269051,0.127095,-0.380107,0,3
24090,104780,0.0996262,0.332553,0.0431109,0,2.67
24091,104780,0.0491756,0.0765711,0.0923934,0,1
24096,104782,0.315122,0.202746,0,0,2.67
24098,104783,0.168221,0.481356,0,0,2.33
24100,104784,0.105256,0.0966153,0.000592899,1.36E-05,2.67
24103,104785,0.53278,0.0789673,4.91E-09,0,2.67
24104,104786,0.362317,0.0451151,0,0,2.67
24107,104787,0.153881,0.137689,0,0,3
24108,104788,0.0781053,0.246584,0,0,2.33
24110,104788,0.118938,0.129118,0.986286,0,2.67
24116,104791,0.321063,0.142795,-4.77E-09,0,1.67
24117,104792,0,0,0,0,1
24118,104792,0.448151,0.266893,0.0140305,-0.00647753,2.33
24122,104792,0.441157,0.203015,-0.0679614,0,2.67
24126,104793,0.616965,0.245217,0.000197757,-0.000357685,2.33
24128,104793,0.5579,0.185054,0.000197757,-0.000726299,2.33
24130,104793,0.84147,0.324339,0.000328243,-0.000726299,2.33
24133,104794,0.106596,0.0258345,0.986071,0,2.67
24136,104794,0.863275,0.164226,0.998927,0,3
24139,104795,0.0643779,0.296558,4.13E-05,0.707882,2
24141,104797,0.428446,0.140577,-9.73E-09,0,2.67
24143,104798,0.26782,0.0118631,0,0,3
24148,104800,0.465921,0.225706,1.90E-05,0,2
24149,104800,0.428405,0.252173,-9.19E-06,0,2.67
24150,104800,0.476828,0.233099,-0.0013223,0,1.33
24151,104800,0.496708,0.295611,-9.91E-06,0,2.33
24157,104800,0.292273,0.0812345,0,0,2.67
24159,104800,0.388955,0.29004,0.000259474,0,2
24160,104800,0.379954,0.264045,0.000259474,0,3
24163,104800,0.433245,0.289498,0.000432703,0,2.67
24164,104800,0.531161,0.307527,-0.0013223,0,2.67
24166,104801,0.490328,0.088567,6.21E-13,0,3
24167,104802,0.865213,0.321458,-0.0323453,0,1.67
24169,104802,0.504855,0.318759,-0.00280403,0,1.67
24170,104802,0.485564,0.487894,0.00586166,0,3
24172,104804,0.443061,0.31349,-0.0883548,0,3
24182,104806,0.538769,0.158275,7.33E-08,0,3
24184,104808,0.46831,0.396299,2.03E-05,0.893582,2.67
24186,104808,0.292838,0.36962,0.000123787,3.18E-06,3
24192,104809,0.661551,0.486242,2.24E-09,0,3
24193,104810,0.357653,0.154171,0,0,3
24195,104811,0.0385566,0.363607,0,0,3
24196,104811,0.636336,0.271643,-7.00E-10,0,3
24198,104811,0,0.280524,0,0,2.67
24201,104812,0.723484,0.266003,-0.0285793,0.000212574,2
24202,104812,-0.00349249,0.199755,0.0186361,0,2
24205,104815,0.53951,0.30764,-3.29E-05,0,2.33
24207,104815,0.503796,0.298482,0.00403355,0,1.33
24221,104818,0.403915,0.176886,-2.65E-05,-1.40E-05,1.67
24226,104818,0.28391,0.333384,0,0,2
24229,104818,0.416503,0.15602,-0.000217807,-1.40E-05,2.33
24233,104818,0.331889,0.19834,-0.00141078,0.707271,2
24234,104818,0.00554117,0.192516,0.000788733,1.96E-05,2.33
24236,104819,0.415577,0.137491,0.180732,0,1.67
24238,104819,0.0349367,0.0548055,0.118754,0,2.67
24239,104820,0.417627,0.253718,4.91E-09,0,3
24243,104822,0.448021,0.472959,-0.0362734,0,3
24246,104824,0,0.0881542,0,0,2
24247,104824,0.810074,0.133825,0.0298231,0,3
24249,104825,0.62551,0.511533,0.107506,0,2.33
24250,104826,0.297297,0.243246,-0.263218,0,3
24253,104826,0.0159565,0.0452935,-0.00168932,0,2.67
24254,104826,0.0155374,0.115643,-0.00168932,0,2.67
24255,104826,0.0142504,0.0183669,-0.0944354,0,1.67
24262,104829,0.529972,0.446091,0,0,3
24266,104830,0.249362,0.0724339,0.000139814,0,2.67
24267,104831,-0.0269808,0.0210991,0.0397689,0,1.67
24268,104831,-0.0566236,0.121999,0,0,1.67
24275,104834,0.242194,-0.0353393,0,0,2.33
24276,104835,0.168564,0.0467721,-0.00101611,0,2
24277,104835,0.00475655,0.293661,0.000191836,0,1.67
24278,104835,0.0304691,0.292395,0.000136284,0,2.33
24287,104837,0.521262,0.335145,-0.00128031,0,2.67
24292,104838,0.578895,0.658524,-0.0200213,0,2
24293,104838,0.485884,0.597764,-0.0150606,0,3
24294,104838,0.637602,0.571662,-0.0137771,0,2.67
24295,104838,0.55511,0.449921,-0.0123831,0,2.67
24296,104838,0.616138,0.531285,-0.0123831,0,3
24297,104838,0.519586,0.628423,-0.0182367,0,3
24302,104839,0.547908,0.0497184,0,0,1.67
24305,104840,-0.0147901,0.06172,-0.133357,0,1.67
24306,104840,0.0823843,0.071183,0,0,1.67
24309,104840,-0.0254669,0.0667559,-0.133357,0,1.67
24312,104840,0.11583,0.0830568,0,0,3
24313,104840,0,0,0,0,3
24315,104840,0.00017014,-0.0124482,-0.00288747,0,1.33
24317,104840,-0.00357085,0.0073816,-0.00299099,0,1
24324,104841,0.320401,0.347456,-0.00122668,0,3
24326,104842,0.0203223,0.473586,-0.00390819,0,1.67
24328,104842,-0.00829845,0.0494485,1.63E-05,0,1
24329,104843,0.0276578,0.234239,3.05E-05,0,2.67
24330,104843,0.04486,0.198256,2.92E-05,0,2
24334,104844,0.0552272,0.391786,0,0,2.67
24348,104845,0.241423,0.198449,0,0,1.67
24349,104845,-0.0141651,-0.0193759,0.00412381,0,2.33
24351,104845,0.439592,0.224826,0,0,2.33
24352,104845,-0.0034174,0.00148693,-0.00354206,0,2
24366,104852,0.615453,-0.0101399,0,0,3
24367,104853,0.630033,0.211558,0,0,3
24372,104854,0.309438,0.252846,0.00255747,0,2.33
24373,104854,0.442994,0.350631,0.104202,0,2.67
24374,104854,0.358759,0.292985,0.941128,0,3
24375,104855,0.731897,0.365837,-0.000294644,-2.24E-06,2.67
24377,104856,0.521703,0.265312,0,0,3
24379,104857,0.0196152,0.331682,-0.0015073,0.000346395,2.33
24381,104857,0.30843,0.0342108,0.55122,0.000532599,2
24382,104858,0.351217,0.00972208,0,0,2.67
24384,104859,0.0944393,0.210139,0,0,2.67
24388,104860,0.757053,0.526401,-0.00106337,0.000776278,3
24390,104860,0.487436,0.307555,-0.00125314,0,2
24395,104860,0.589142,0.413005,-0.00108613,0,3
24397,104861,0.64583,0.193993,-0.000161658,0,3
24401,104862,0.627895,0.341333,-5.10E-09,0,3
24413,104867,0.659146,0.156883,-4.20E-08,0,3
24416,104868,0.75996,0.431031,1,0,3
24417,104868,0.717428,0.507327,0.787806,0,2.33
24421,104868,0.722832,0.38419,0.543434,0,3
24424,104868,0.676414,0.476672,-0.00409534,0,3
24428,104869,0.257072,0.204716,0.00970033,-0.00160449,2
24432,104871,0.711669,-0.00310928,0,0,3
24440,104874,0.582865,0.255909,1.63E-09,0,3
24441,104875,0.771046,0.611235,4.97E-09,0,3
24443,104876,0.725145,0.424885,0,0,2.67
24444,104877,0.449814,0.0939534,-1.71E-08,0,2.67
24447,104880,0.59855,0.314729,-1.12E-07,0,2.67
24457,104882,0.401154,0.0327901,2.44E-09,0,3
24458,104883,0.000172485,-0.0256781,0,0,1.33
24462,104884,0.361087,0.0660327,0,0,2.67
24474,104888,0.061268,0.222202,0.95878,0,2
24479,104889,0.785622,0.490089,0,0,3
24480,104889,0.574681,0.523858,0,0,3
24482,104890,0.671132,0.486435,3.05E-05,0,3
24483,104890,0.622222,0.509512,-8.72E-05,0,1.33
24485,104890,0,0,0,0,1.33
24491,104892,0.43195,0.291485,-0.0662852,1.54E-05,3
24499,104892,0.213991,0.132623,-0.0505112,0,3
24500,104893,0.566971,0.329112,0,0,2.67
24507,104895,0.0100453,0.111126,0.024692,0,3
24509,104895,0.00189067,0.122225,0.024692,0,2
24510,104895,0.306969,0.08494,-5.42E-05,0,3
24513,104897,0.243514,0.199634,0,0,3
24522,104899,0.301031,0.270421,0.000185944,-1.10E-05,2.33
24523,104899,0.263605,0.147079,0.0178258,0,2.33
24532,104899,0.421997,0.233957,-0.000217807,-1.40E-05,2.67
24536,104899,0.397812,0.371377,-0.000468709,0.893576,3
24539,104899,0.288314,0.200019,-0.000402459,-1.40E-05,3
24540,104899,0.0163535,0.103855,0.00346483,-5.31E-06,1.67
24541,104899,0.0309401,0.142823,0.000788733,-5.31E-06,2
24543,104899,0.0128491,0.11006,0.000788733,1.96E-05,2.33
24544,104899,0.233428,0.0965461,-0.000140017,0,2.67
24550,104900,0.795802,0.405531,0.999996,0.706935,3
24554,104901,0.274518,0.0769897,0,4.06E-06,2.67
24556,104901,0.0494664,0.0494446,0,0,2.67
24557,104901,0.389526,0.222758,-0.0684907,0,3
24558,104901,0.0072819,0.104765,0,0.584267,1.67
24559,104901,-0.00216154,0.168747,-0.370865,0.37802,1.67
24567,104902,0.279223,0.204853,-3.11E-05,0,2.67
24568,104902,0.641098,0.279245,0.860468,0,2
24571,104904,0.413249,0.302615,0,0,2.67
24573,104904,0.0631831,0.0301332,0.0268777,0,3
24575,104904,0.0963158,0.0544442,0.0268777,0,2.67
24578,104904,0.34869,0.354171,-0.00150872,0,3
24587,104905,0.457514,0.373208,0,0,2.67
24588,104905,0.422219,0.428061,1,0,3
24590,104906,0.304912,0.347177,0.0920837,0,2.67
24598,104907,0.580602,0.101575,-1.83E-08,0,2.67
24603,104908,0.0279031,0.0349208,0.130757,0,2.33
24605,104908,-0.0357946,0.096156,-0.148602,0,1.67
24606,104908,0.319007,0.583289,1,0,3
24607,104909,0.250202,0.256731,-1.73E-07,0,2.67
24609,104911,0.426787,-0.0522826,0,0,2.33
24612,104912,0.278269,0.0957884,0,0,2.33
24614,104913,-0.00187621,0.0308762,0.230766,0.00123124,1.67
24620,104916,0.794287,0.276918,0.0166741,0,3
24624,104916,0.873356,0.223887,0.0158117,0,2.33
24627,104917,0.0533955,0.173721,-0.00077836,0,2
24630,104917,0.418828,0.232576,-0.00120139,0,3
24631,104918,0.0965497,0.303054,0,0,3
24632,104918,0.0965497,0.303054,0,0,2.67
24634,104919,0.174302,0.0540269,0.0442484,0,3
24635,104920,0.228243,0.0414931,1.49E-11,0,3
24642,104923,0.306046,0.409075,-7.52E-05,-0.000277003,2
24644,104923,0.0204553,0.369296,0,0,2.33
24646,104923,0.535775,0.325083,-0.00840739,4.50E-05,3
24648,104923,0.231086,0.130742,0.00192786,0,2.33
24649,104923,0.0664133,0.298188,0.000242222,-0.000804228,3
24656,104924,0.0924538,0.0951321,-0.023736,0,2.33
24659,104924,4.86E-05,0.0130808,-0.144958,0,2.33
24660,104924,0.363959,0.145267,0,0,2.67
24662,104925,0.779859,0.162733,0.0127454,0,2
24663,104925,0.794073,0.097246,0.0240176,0,3
24665,104925,0.450939,0.0418306,0.137503,0,2.67
24667,104925,0.00633521,0.0835999,0.233878,0,2
24670,104926,0.295003,0.177966,1.32E-05,-0.00115832,1.67
24672,104926,0.202807,0.113079,7.49E-05,-0.00115832,1.67
24675,104927,0.467794,0.267545,0.747498,0,2
24676,104927,0.37517,0.282274,0.747498,-0.000139113,2
24679,104929,0.25858,0.420469,0,0,1.67
24680,104930,0.704142,0.101457,-0.000203195,0,2
24682,104930,0.729819,0.124164,-1.98E-05,0,3
24688,104934,0,0,0,0,2
24694,104934,0.328841,0.308814,0.0831869,0,3
24698,104935,0.276583,0.0659414,0.00817101,-6.86E-06,2
24702,104937,0.090586,0.039772,-0.0139634,-0.00101235,3
24704,104937,0.0887942,0.0475507,-0.0139634,-0.00101235,2.67
24709,104938,0.0110734,0.0409986,0.110445,0,2.33
24714,104938,0.192524,0.292171,-0.0626921,0,3
24715,104938,0.00595841,0.0471793,0.103739,0,1.33
24719,104939,0.586704,0.829677,0,0,1.33
24722,104940,0.0126649,0.0660124,0,0,1
24723,104940,0.520271,0.152222,0,0,2.67
24727,104941,0.363438,0.231352,-0.00714141,0,2.67
24728,104942,0.339324,0.304145,0,0,2.67
24733,104943,0.610893,0.465131,0,0,1.67
24734,104944,0,0,0,0,1.67
24737,104945,-0.0131595,0.00981941,0,0,2.67
24739,104946,0.201909,0.458795,-0.00305166,0,2.67
24741,104947,0.461131,0.145007,-8.66E-09,0,3
24742,104948,0.566532,0.012866,0.5995,0,2.33
24744,104949,0.499146,0.559141,-1.33E-08,0,2.67
24746,104951,0.582159,0.332843,1.63E-09,0,2.67
24762,104954,0.00199658,0.0785023,3.88E-05,2.89E-05,2.33
24766,104954,0.309634,0.199998,0,-5.37E-07,2.67
24776,104954,0.235229,0.111957,-9.56E-06,-1.78E-06,2
24777,104954,0.333437,0.271204,-1.07E-05,1.91E-05,3
24779,104955,0.245159,0.20832,0,0,2.67
24781,104956,0.31124,0.0128776,-0.000143926,0,3
24799,104962,0.971273,0.0696802,4.56E-08,0,2
24802,104964,0.237294,0.46654,0.00304635,0.000197038,2.67
24806,104964,0.328483,0.101864,0.153262,0.000886095,3
24807,104965,-0.0154302,0.169219,0,0,2.67
24809,104966,0.689451,0.401044,0.19296,0,2
24812,104967,-0.00451161,0.00654631,-8.12E-05,0,3
24814,104967,0.441789,0.221673,-4.34E-05,0,2.67
24816,104967,0.234123,0.18464,0.00136238,0,1.67
24820,104968,0.636429,0.66957,-0.0411908,-1.60E-05,3
24821,104968,0.406615,0.0279482,-0.00265893,0,2
24822,104969,-0.00351226,0.0112402,-0.00479081,0,2
24823,104969,0.342755,0.293122,0,0,3
24828,104970,0.0141638,0.00382706,-0.000200494,-1.78E-06,2.33
24829,104970,0.00647821,-0.0132942,-0.000172431,2.89E-05,3
24831,104970,0.0207136,0.027809,-0.00010896,1.91E-05,2.33
24833,104970,0,0,0,0,3
24834,104971,0.663321,0.241965,-8.72E-11,0,2.67
24835,104972,0.333836,0.328082,-0.0113571,0,2
24838,104972,0.731153,0.623518,-0.0361772,0,2.67
24841,104972,0.649047,0.348727,0.976143,0,2
24844,104973,0.0615906,-0.0167234,0.000411927,0,2.33
24845,104974,0.210431,0.190792,0,0,2.67
24846,104975,0.750124,0.216885,-1.26E-07,0,2.67
24855,104982,0.165071,0.239845,-2.62E-09,0,2.67
24860,104984,0.0157342,0.0904326,1.40E-09,0,1
24861,104985,0.409662,0.108419,0.118646,0,2.67
24865,104986,0.309667,0.199431,0,0,3
24868,104986,0.183753,0.249619,0,0,2.33
24877,104989,0.3569,0.0848127,-0.000439499,0,2.67
24878,104989,0.833089,0.642893,0.999998,0,2.67
24881,104990,0.383323,0.361237,0,0,3
24882,104991,0.0703099,0.180899,-0.00604921,0,2.33
24884,104991,0.570328,0.383067,-0.0800661,0,2.67
24890,104993,0.173534,0.0149208,0.0754843,0,2.33
24892,104994,0.200302,0.26934,1.75E-08,0,2
24893,104994,0.139861,0.318642,1.87E-08,0,3
24896,104995,0.000900175,0.160262,0,0,2
24902,104997,0.199679,0.159977,1.75E-05,0,2
24904,104997,0.609832,0.271469,0.843725,0,2.33
24913,105002,0.998829,0.0135999,3.70E-09,0,3
24916,105004,0.497219,0.435146,-4.57E-09,0,3
24922,105007,0.0358465,0.184976,0.00422308,0,3
24923,105007,0.236059,0.0538033,9.72E-05,-2.87E-06,3
24927,105008,0.0445394,0.25216,0.000213222,0,2
24929,105008,0.0413355,0.255017,0.000117203,1.40E-05,3
24933,105010,-0.0411043,0.0110907,0,0,2.33
24934,105010,-0.00379616,-0.00135233,0,0,1
24937,105010,0.572103,0.091313,0.997532,0.577383,2
24942,105011,0.600299,0.454317,0,0,3
24943,105011,0.494619,0.387309,0,0,2.67
24948,105012,0.244923,0.0486719,0,-9.25E-07,2
24949,105013,0.375094,0.190995,0,0,1.67
24950,105013,0.3149,0.164069,0,0,2.33
24952,105013,0.234147,0.0441191,0,0,3
24953,105013,0.267257,0.0750202,1,0,3
24954,105013,0.515375,0.124571,0.999979,0,2
24955,105013,0.395428,0.278447,1,0,1.67
24956,105013,0.411755,0.0665174,0,0,3
24958,105014,0.015571,0.113674,-0.00935129,0,2.33
24963,105016,0.0240742,0.032737,0.124481,0,2.67
24965,105016,0.0758005,0.0481374,0.124481,0,2
24967,105018,0.61229,0,7.77E-10,0,2.67
24970,105019,0.499434,0.0120592,8.76E-09,0,2.67
24975,105020,0.517054,0.120606,-0.00105414,0,3
24976,105020,0.410084,0.331435,0.0449854,0,2.67
24979,105021,0.0259299,0.0298076,0,0,3
24982,105022,-0.0291882,0.0078873,-0.00953441,0,2.33
24988,105022,0.738779,0.656906,-0.0556829,0.000118843,2.67
24991,105024,0.682314,0.589665,-0.0373257,4.25E-05,2.67
24999,105026,0.521306,0.421353,-0.0283554,0,2.67
25008,105030,0.776698,0.0503838,0.608369,0,1.67
25011,105031,0.244012,0.0567946,0,0,1.33
25012,105032,0.610025,0.262409,9.04E-09,0,3
25016,105033,0.410342,0.222855,0.447104,0,1.67
25018,105034,0.646905,0.509068,-0.112126,0,2
25027,105035,0.00169523,0.0461481,0.00748048,0,2.33
25028,105036,0.297459,0.17756,-5.38E-10,0,2
25032,105038,0.493978,0.111036,1,0,2
25035,105040,0.490408,0.322051,2.10E-09,0,2
25036,105041,0.33311,0.269232,0.039919,0,2.67
25042,105042,0.597751,0.300408,0,0,2.33
25046,105042,0.553402,0.314506,-0.0365782,0,3
25047,105043,0.602504,0.344503,0.0307423,0,2.67
25051,105043,0.0420884,0.0717714,-0.011835,0,1.67
25055,105043,0.453915,0.317776,0.025577,0,1.67
25056,105043,0.0178997,0.0770165,-0.0321096,0,2.33
25062,105045,0.508991,0.259627,0.0139028,0.999861,3
25065,105045,0.454918,0.307796,-0.0139246,0.999997,2.67
25067,105046,0.420451,0.458975,0,0,3
25068,105046,0.420451,0.462545,0,0,2.33
25071,105046,0,0,0,0,1.67
25073,105046,0,0,0,0,2.33
25078,105047,0.433789,0.230831,0,0,3
25081,105048,0.48954,0.26309,0,4.23E-05,2.33
25082,105049,0.336702,0.23648,1.63E-09,0,2.67
25083,105050,0.521913,0.400382,-0.0451577,0,2.67
25084,105050,0.587119,0.403247,0.00570122,0.377965,2.33
25086,105050,0.539464,0.348937,-0.0451577,0,2
25090,105052,0.101929,0.044681,0,0,2.33
25093,105052,0.00877845,0.00933618,-0.0320177,0,2
25094,105053,0.347598,0.0900545,0,0,3
25100,105054,0.392703,0.199702,0,0,3
25101,105054,0.522571,0.295907,0,0,3
25104,105055,0.393949,0.166037,0.000407761,2.52E-05,2.67
25105,105055,0.64363,0.3602,0.865863,0,2.67
25111,105056,0.148771,0.179359,0,0,2.33
25115,105056,0.0016879,-0.00162383,0,0,2.33
25119,105056,0.237271,0.139565,0.00613173,0,2
25120,105056,0.237271,0.139442,0.00613173,0,2.33
25122,105056,0.270275,0.175285,0.000123787,-1.40E-05,1.67
25123,105056,0.272846,0.178284,0.000123787,-1.40E-05,1.67
25124,105056,0.395285,0.218448,0.000739724,-1.40E-05,2
25130,105056,0.332625,0.286465,0.000123787,0.893576,2.67
25132,105056,0.332886,0.141317,0.000111688,-1.40E-05,2.67
25133,105057,0.598142,0.147047,0,0,3
25134,105057,0.322742,0.188039,-1.44E-07,0,2.33
25135,105058,0.239197,0.0324484,0,0,2
25140,105059,0.123522,0.139675,0.271683,0,2
25147,105060,0.671663,0.24621,0.184986,0,3
25148,105060,0.53679,0.130696,-0.0151971,0,2.33
25151,105063,0.188045,0.0340649,0,0,2.67
25153,105063,0.196283,0.0208952,0,0,3
25167,105063,0,0,0,0,3
25170,105064,0.366092,0.0682004,0.12899,0,2.67
25171,105064,0.35944,0.0786276,0,0,2.33
25174,105065,0.354077,0.132092,0.000202558,0,2.33
25179,105065,0.428522,0.414046,0,1,2
25180,105065,0.428583,0.414066,0,1,1.67
25181,105065,0.397446,0.426665,-1.65E-05,0,2
25184,105065,0.397446,0.426665,-1.65E-05,0,2
25187,105067,0.688597,0.579804,0.0128684,0.999861,2.67
25191,105068,0.614919,0.147185,1,0,3
25192,105068,0.712797,0.281082,1,0,3
25194,105068,0.507669,0.128813,0,0,1.67
25197,105068,0.692386,0.278008,1,0,2.67
25198,105068,0.0347896,-0.0156732,0.0398525,0,1.67
25200,105069,0.23426,0.209677,0,0,1.67
25201,105069,0.31182,0.327862,0,0,3
25202,105069,0.256004,0.351351,0.000134097,0,3
25205,105070,0.329362,0.138881,-0.00336766,0,2
25206,105071,0.50949,0.181072,0.612787,8.02E-06,2
25210,105071,0.872588,0.275609,0.995509,0,1.67
25211,105071,0.871809,0.272152,0.995509,0,2.33
25214,105071,-0.00230339,0.0258171,-0.000567862,8.02E-06,2.67
25219,105072,0.816471,0.562835,-5.10E-09,0,3
25221,105073,0.702968,0.0828191,0.99981,0,2.33
25223,105073,0.471215,0.122787,0.862453,0,3
25228,105073,0.382815,0.00779372,-8.18E-05,0,2.33
25230,105074,0.521183,0.0529668,0.874126,0,3
25237,105076,0.501891,0.313401,1,0,3
25238,105077,0.55163,0.279089,-4.54E-08,0,1
25241,105078,0.000335816,0.0627364,-0.0158714,0,1.67
25243,105079,0.0369372,0.121484,0,0,1.33
25245,105079,0.0856175,0.129139,0,0,2
25247,105081,0.419869,0.118414,0,0,3
25249,105081,0.566751,0.29107,-2.37E-06,1.54E-05,3
25250,105081,0.436126,0.370856,1.63E-06,1.54E-05,2.67
25251,105081,0.390916,0.200966,-5.21E-06,0,2.67
25254,105082,0.512232,0.260134,2.14E-10,0,3
25258,105083,0.0674592,0.110584,0,0,2
25262,105084,0.504012,0.225281,1,0,1.33
25263,105084,0.295039,0.166482,-9.37E-06,0,3
25269,105086,0.522653,0.183049,-0.0381497,0,3
25270,105086,0.0243882,0.182772,-0.0381497,0,1.67
25280,105089,0.392324,0.300344,0,0,3
25281,105089,0.217299,0.150518,0,0,2.67
25282,105089,0.78337,0.477167,0,0,2.67
25283,105089,0.6928,0.343461,0,0,2.67
25285,105090,0.375688,0.372338,1,0,3
25296,105091,0.461862,0.311386,0.00290567,0,2.33
25298,105091,0.246408,0.382177,-0.000590115,0,2
25299,105091,0.467165,0.54284,-0.000749532,0,2.67
25301,105091,0.42628,0.323631,0.000746637,0.000886095,2.33
25302,105091,0.435657,0.545865,-0.000749532,0.000886095,2.67
25303,105091,0.470237,0.478566,-0.000220544,0.000886095,2.67
25305,105092,-0.00272512,0.0260454,0.0782973,0,3
25306,105093,0.804126,0.707938,-2.89E-09,0,3
25313,105095,0.116179,0.0396887,5.82E-09,0,3
25315,105096,0.259355,0.211653,-0.0116447,4.36E-05,2.67
25318,105096,0.205015,0.0828734,0,0,2.33
25322,105097,0.287446,0.428268,-0.000135403,3.22E-07,2.67
25324,105098,0.128144,0.0425008,0,0,2.33
25325,105098,0.197919,0.187316,0,0,2.33
25328,105098,0.0454674,0.0820041,0,0,2.67
25331,105100,-0.000895279,0.326557,-2.82E-09,0,2.33
25332,105101,0.132854,0.144574,5.57E-11,0,3
25333,105101,0.0783458,0.264145,0,0,2
25334,105101,0.212932,0.159762,0,0,3
25339,105103,0.248702,0.224755,-0.000191939,1.37E-05,2.33
25340,105104,0.344173,0.117387,0.00205621,-0.00357441,2.33
25343,105104,0.724582,0.506417,0.860939,-0.00540075,3
25344,105104,0.877051,0.464344,0.984778,0,1.67
25345,105104,0.762596,0.413557,0.984778,0,2.67
25346,105104,0.770675,0.354888,0.860939,-0.00237648,3
25348,105105,-0.00923703,-0.0427675,-8.63E-08,0,2
25351,105107,-0.00103944,0.00583601,-0.000184474,0,1
25355,105107,0.43302,0.214601,0.000281736,0,2.67
25356,105108,0.263341,0.263155,-9.38E-08,0,2.67
25357,105108,0.21557,0.289806,0,0,3
25361,105110,0.743452,0.117702,0.00133509,0,2.67
25368,105113,0.172645,0.518623,-1.22E-07,0,3
25372,105114,0.225869,0.236431,0,-4.31E-05,2.67
25377,105115,0.0136331,0.0434254,0,0,1.33
25378,105115,0.337677,0.142145,0.0107732,0,2.33
25381,105117,0.16026,0.176811,-4.92E-10,0,2.67
25382,105118,0.63232,0.0894161,0,0,2
25383,105118,0.179483,0.105279,0,0,3
25384,105118,0.440259,0.172306,7.38E-10,0,2.67
25392,105121,0.3199,0.24835,0,0,3
25397,105123,0.570389,0.239938,0.997719,0,3
25406,105125,-0.0355197,0.0533141,-4.14E-09,0,2
25407,105126,0.496036,0.340314,-8.28E-10,0,3
25411,105128,0.43553,0.286678,0.0287107,0,2.33
25414,105129,0.344351,0.393791,-0.00147884,0,3
25415,105129,0.614306,0.360937,0.000224791,0,1.33
25417,105130,0.502113,0.26526,-0.00371277,0,3
25421,105130,0.659716,0.485593,-0.00371277,1,2
25425,105131,0.658624,0.550269,0.110313,0,2.67
25426,105131,0.800073,0.515373,0.0729322,0,2.33
25436,105134,0.798642,0.0899036,5.27E-08,0,3
25444,105137,0.418666,0.402693,3.17E-08,0,3
25445,105138,0.768859,0.449765,-9.12E-09,0,2.67
25447,105140,0.993084,0.234838,-5.36E-09,0,2
25448,105141,0.391321,0.430126,0.999651,0,3
25449,105141,0,0,0,0,1.67
25452,105142,0.349426,0.195646,0.97138,0,3
25456,105144,0.400432,0.370837,1,0,3
25459,105145,0.421871,0.159923,0.28995,0,2
25462,105145,0.369672,0.265899,0,0,3
25463,105145,0.45906,0.227341,0.00723834,0,2.33
25471,105148,0.0851403,0.0375552,0,0,2.67
25472,105149,0.0429375,0.269017,-0.00040013,0,2.33
25476,105150,0.0520183,0.149904,-0.000457626,0,1.67
25477,105150,0.134398,0.2289,0.0116095,0,2
25482,105151,0.328585,0.158803,-0.0294865,0,2.67
25489,105153,0.19512,0.0292243,0,0,2.33
25491,105153,0.209241,0.0124164,0.142546,0,3
25493,105153,0,0,0,0,2
25496,105154,0.970413,0.227012,-0.102633,-5.98E-06,1.33
25503,105156,0.181439,0.299364,-5.16E-09,0,3
25504,105157,0.143133,0.320722,0.139221,-2.51E-08,2.33
