id,product_uid,relevance,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials
9665,101645,2,0.368655,0.359595,0.12624,0
9670,101648,2.33,0.0895973,0.319239,-0.0056641,0
9673,101648,2.67,0.613176,0.365496,0,0
9679,101651,3,0.376448,0.156954,0.646517,0
9682,101652,1.33,0.0472926,0.194311,0,0
9690,101652,2.33,0.390662,0.460186,0,0
9692,101654,1.67,0.0855877,0.0501787,0,0
9694,101654,2.33,0.235183,0.411375,-0.15874,0
9695,101654,2,0,0,0,0
9700,101656,1.33,0,0.176642,0,0
9702,101656,2.33,0.603678,0.508287,-0.083588,0
9708,101657,1.67,0.0401207,0.248115,-0.00486401,-6.41E-06
9710,101657,2,0.0808954,0.634845,-0.00116724,6.40E-05
9711,101657,2.33,0.00753463,0.158352,-0.0149675,0
9712,101657,1,0.346572,0.238536,-0.00101824,-5.30E-06
9715,101657,2.67,0.404585,0.640408,-0.000467961,1.12E-05
9717,101657,2,0.0398185,0.501639,-0.00108479,6.40E-05
9719,101658,1.67,0.522563,0.221289,1,0
9720,101658,2.33,0.666888,0.41018,-0.0103266,0
9721,101658,2.67,0.844796,0.274561,-0.0397431,0
9722,101658,2.33,0.71247,0.4532,0.00204187,0
9730,101662,2,0.082955,0.100465,3.21E-05,0
9732,101662,1.67,0.295641,0.240433,3.21E-05,0
9733,101662,2,0.0143183,0.0448767,0,0
9734,101663,2,0.833054,0.107591,0.5613,0
9735,101663,3,-0.0273694,0.323671,0,0
9741,101664,2.67,0.601039,0.364661,0.000770728,-0.000662747
9747,101664,2.33,0.377901,0.278179,0.00126764,0
9748,101665,1.67,0.437355,0.0208152,0,0
9754,101665,2.33,0.136136,0.0691633,0,0
9756,101665,2.67,0.213095,0.0465281,0,0
9759,101666,3,0.788004,0.841389,-0.370592,8.71E-05
9761,101667,1.67,0.247692,0.402302,0.00104314,0
9764,101667,2,0.103426,0.0780997,-0.0571048,0
9768,101667,3,0.515923,0.530164,-0.0189288,0
9781,101668,2.67,0.779951,0.862363,0.0508958,0
9783,101669,1.67,0.616842,0.477096,0.820415,-0.000228635
9791,101670,2.67,0.202849,0.31859,0.00164187,0
9792,101671,2.67,0.798381,0.405498,0.0704668,0
9795,101672,3,0.512965,0.414502,0.844057,0
9797,101673,3,0.689834,0.797673,-0.00237798,0
9804,101674,2.67,0.526032,0.242195,0.237505,0
9807,101674,2.67,0.640059,0.403299,0.00826922,0
9808,101674,3,0.30845,0.114266,0,0
9813,101675,3,0.821254,0.817504,1,0
9814,101675,1.33,-0.00895056,0.0287897,-0.0363258,0
9815,101675,2.67,0.794547,0.812635,0.19871,0
9817,101676,2,0.850506,0.646038,-0.00142182,0
9821,101676,2.67,0.76932,0.437057,0.127841,0
9824,101677,3,0.838804,0.256172,-0.000899881,0
9829,101678,2.67,0.818096,0.718964,1,0
9830,101678,2.67,0.769047,0.500855,0.0390891,0
9832,101678,3,0.764984,0.51379,-0.0224209,0
9833,101678,3,0,0,0,0
9834,101679,3,0.0720934,0.331269,1,0
9835,101679,3,0.0663762,0.273071,1,0
9839,101680,1.33,0.184537,0.24939,0,0
9842,101680,2.67,0.0506658,-0.0560106,-0.00325659,0
9844,101681,2,0.0988586,0.345676,-0.000991302,0
9845,101681,2.67,0.294401,0.395047,-0.000124646,-0.000487136
9847,101681,2.67,0.308228,0.654892,3.84E-05,-0.000487136
9854,101683,2.67,0.195664,0.475624,0.134394,-0.000228635
9864,101684,2.67,0.389623,0.294878,1,0
9866,101684,3,0,0,0,0
9867,101685,1.33,0.446913,0.197973,-0.00263467,0
9869,101685,2.33,0.662688,0.712385,0,0
9871,101685,2,0.472182,0.600334,0.00196764,0
9872,101685,2,0.745824,0.737047,0.00603296,0
9873,101685,2,0.693898,0.703888,1,0
9875,101685,2.33,0.800932,0.777905,0,0
9881,101689,3,0.494041,0.692815,0.124315,0
9882,101690,2.33,0.215397,0.665448,0.136005,5.77E-07
9885,101690,3,0.248593,0.634385,0.490411,0
9889,101691,3,0.3552,0.254428,-0.000597514,0
9900,101691,3,0.549208,0.366758,0.000815588,0
9901,101691,2.33,0.282377,0.204346,3.07E-05,0
9903,101692,3,0.752187,0.467718,8.68E-05,0
9906,101692,2.33,0.301215,0.500818,0.000183414,0
9907,101692,2.33,0.283036,0.360675,-1.21E-05,0
9911,101692,2,0.611075,0.207423,0.000160918,0
9912,101692,3,0.603089,0.199491,0.000160918,0
9914,101692,3,0.205717,0.506588,-4.92E-06,0
9919,101693,1.33,-0.0335391,0.00383949,-1.04E-05,0
9920,101694,3,0.732365,0.661183,-0.0241964,-0.00100159
9922,101695,2.33,0.100608,0.513316,-2.07E-05,-1.77E-06
9925,101696,3,0.537351,0.177978,0,0
9927,101697,3,0.417735,0.300517,0.0182695,0
9928,101697,3,0.134096,0.418051,0.00602667,0
9929,101698,2.67,0.350238,0.250767,0.000669512,0
9931,101699,3,0.42775,0.317551,8.00E-05,0
9936,101699,2,0.509485,0.362154,1,0
9937,101699,2.33,0.515944,0.0630759,1,6.71E-09
9940,101699,2.33,0.511628,0.424407,0.000295081,0
9942,101699,2.33,0.384054,0.394767,-0.00043922,0
9946,101701,2.33,-0.0316484,0.0966013,0,0
9950,101701,3,0.0820498,0.575399,1,0
9951,101702,3,0.668538,0.573078,1,0
9957,101704,2.33,0.473232,0.759316,1.67E-05,0
9958,101704,2.67,0.406974,0.499767,0,0
9961,101704,3,0.559825,0.762463,-9.35E-06,0
9966,101706,1.67,0.796976,0.407353,0.019632,0
9970,101706,2.67,0.461582,0.466288,-0.054899,0
9971,101706,1.67,0.285261,0.519985,0.0115063,0
9972,101706,1.33,0.0488,0.123599,0.104031,-0.0310062
9973,101707,2.33,0.237522,0.153834,0,0
9977,101707,2.67,0.220202,0.241941,0.0519493,0.0174852
9978,101708,3,0.33003,0.372615,0,0
9984,101709,2.67,0.395781,0.187626,-0.000306747,-1.62E-07
9987,101710,3,0.471028,0.651956,0,0
9988,101710,3,0.386221,0.557676,0.000289081,-6.60E-06
9991,101711,3,0.396402,0.272107,0.00225004,0
9996,101711,3,0.770891,0.688875,-0.000245332,0
9998,101711,2.33,0.571813,0.623312,-4.82E-05,0
10001,101711,2.33,0.0456593,0.257741,0.00102538,0
10005,101711,2.33,0.410659,0.182075,0.00197469,0
10012,101713,2.67,0.470277,0.671435,0.154253,0
10015,101714,2.33,0.312908,0.68904,-0.000515486,0
10017,101714,3,0.663862,0.204264,0.000993255,0
10019,101715,2,0.418541,0.133565,0.0133755,-2.67E-05
10021,101715,2,0.031499,0.0667488,0.000257973,-2.91E-06
10024,101715,2.67,0.529721,0.469496,1,-9.76E-06
10029,101715,3,0.484011,0.219021,0.0133755,-2.67E-05
10033,101716,2,0.464651,0.774062,-0.0177217,1
10041,101717,2.33,-0.0159042,0.0245176,0,0
10046,101717,2.67,0.29679,0.496028,-0.0443963,0
10048,101717,2,0,0,0,0
10055,101719,2,0.758101,0.593355,4.68E-06,0
10056,101719,3,0.8625,0.540641,0.999034,0
10057,101719,2.67,0.100713,-0.0243102,0,0
10059,101719,2.67,0.933284,0.593168,0,0
10061,101720,2,0,0,0,0
10063,101720,2.33,0.292421,0.223013,0.00105172,0
10064,101720,1.33,0.344369,0.240453,0.00105172,0
10069,101720,3,0.523428,0.305719,0.00104044,0
10072,101720,2,0.05587,0.185528,0.0148379,0
10073,101720,3,0.296247,0.147128,0.000185046,0
10074,101721,2.33,0.524253,0.607588,0.00418758,0
10075,101722,1,-0.000848249,0.0661842,-0.0235521,6.24E-07
10080,101723,2,-0.00442064,-0.0395554,-0.00271422,0
10083,101723,3,0.674741,0.686535,0,0
10084,101723,2.67,0.0117421,0.491773,-0.0582625,0
10085,101723,2,-0.089336,0.451512,-0.206073,0
10087,101723,1.33,0.0236687,0.348704,-0.0538687,0
10088,101723,2,0.0368641,0.39005,0.145573,0
10095,101724,2,0.653718,0.51907,0.99952,0
10096,101724,1.67,0.395036,0.113458,0.965757,0
10098,101724,2.67,0.288474,0.526382,-0.00108634,0
10100,101725,2.33,0.0258777,0.21004,-0.000575053,0
10101,101725,2.33,0.419131,0.504286,-0.000387683,0
10103,101725,3,0.783686,0.720722,0.999034,0
10114,101726,2.67,0.129543,0.835859,1.05E-06,0
10116,101726,2,0.0359747,0.750999,1.40E-05,0
10121,101727,3,0.492295,0.775402,0.193816,-7.60E-05
10124,101729,3,0.348281,0.456412,0.16087,1
10126,101730,2.67,0.519554,0.819047,0.160535,-0.00102562
10130,101731,2.33,0.505867,0.248064,0,0
10134,101733,3,0.382479,0.450474,0.00072275,0
10145,101735,1.67,0.348919,0.798535,0.399125,0
10157,101740,2.33,0.440775,0.283579,-0.0613372,0
10160,101741,3,0.608615,0.71861,0.99858,0
10161,101741,2,0.514992,0.70915,-0.266967,0
10168,101743,3,0.410702,0.426881,-0.0897346,-1.77E-06
10170,101744,3,0.429351,0.423191,0,0
10173,101746,2,0.82184,0.737948,0.19871,0
10175,101746,2.67,0.756812,0.731533,1,0
10177,101746,2,0.824655,0.736661,0.19871,0
10179,101747,3,0.484866,0.463725,0.629904,0
10182,101747,3,0.496776,0.497555,0.289971,0.894231
10187,101747,3,0.525628,0.578047,-0.00163525,-1.49E-07
10190,101747,2.33,0.371919,0.4986,-0.0345562,0
10193,101748,3,0.707119,0.681462,-0.00129142,0
10198,101748,3,0.466401,0.655517,-0.00514959,0
10199,101748,3,0.562131,0.771773,-0.00712295,0
10202,101748,2.67,0.662993,0.781941,-0.00319291,0
10209,101748,2,0.496571,0.689924,-0.00585288,0
10211,101749,2,0.109228,0.113872,-0.00694127,2.67E-06
10212,101749,1.67,0.494312,0.469115,0.00287484,0
10213,101749,3,0.553236,0.611058,0.00189144,0
10214,101749,1.67,0.365935,0.47045,-4.83E-05,0
10215,101749,1.67,0.108271,0.130893,-0.00691264,-1.18E-05
10217,101750,3,0.163363,0.108474,0,0
10220,101751,2.33,0.47291,0.718653,1.73E-06,-2.45E-05
10225,101753,2.33,0.0498155,0.308945,0.19551,0
10228,101754,3,0.347832,0.218164,0,0
10229,101755,2.67,0.456871,0.399937,0.786439,-0.00663819
10230,101755,1.67,0.0210552,0.320698,0.00294781,-0.00663819
10232,101755,3,0.234767,0.377952,0.656129,-0.00663819
10235,101755,2.67,0.461753,0.0833154,0,0
10241,101757,3,0.393115,0.16783,0,0
10252,101760,3,0.531212,0.635058,-2.18E-05,0
10253,101760,2,0.0342213,0.559006,-2.18E-05,0
10256,101760,2.67,0.382099,0.32893,0.999965,0
10260,101762,2,0.858022,0.56441,0.022352,0
10263,101762,2,0.0822985,0.273825,0.0224085,0
10265,101763,2.33,0.0437366,0.406422,-2.18E-05,0
10266,101763,2.67,0.482411,0.370176,0.7895,0
10271,101764,2.67,0.917585,0.338564,-0.263572,0
10276,101765,3,0.971496,0.669806,-0.191776,0
10280,101766,3,0.50001,0.580041,-0.00294684,0
10283,101766,2.33,0.481191,0.519692,-0.00294684,0
10284,101766,3,-0.00331704,0.181326,0.000195357,0
10286,101766,2.33,0.258937,0.647851,-0.00276549,0
10287,101766,1.67,0.333295,0.55262,7.21E-05,0
10293,101766,1.67,0.273282,0.599687,-0.00900619,0
10294,101766,1.67,0.00528572,0.238637,-0.00128293,0
10299,101768,1.33,0.0983795,0.0213997,0,-1.49E-06
10303,101768,2.67,0.0539312,0.156532,0.00472906,1.31E-05
10304,101768,2.67,0.0159388,0.529759,-0.000141955,0
10305,101769,2,0.688657,0.145251,-0.0631772,0
10308,101770,2.33,0.180984,0.474514,0.0507279,0
10309,101770,2.33,-0.00400368,0.24493,-0.00230706,0
10310,101770,2.67,0.790303,0.405678,-0.104333,3.53E-06
10311,101770,3,0.88193,0.409184,-0.104333,0
10313,101770,2.33,0,0,0,0
10315,101770,3,0.339207,0.336607,-0.00582105,0
10316,101770,3,0.565182,0.277068,-0.0924292,0
10322,101770,1.67,0.239547,0.46578,0.0987757,0
10330,101771,2,0.138389,0.174147,0.966341,0
10335,101771,1,0.313428,0.286353,0.0829871,0
10337,101772,2.67,0.12518,0.101448,-0.0172965,0
10339,101773,2,0.836961,0.43012,1,0
10340,101773,3,0.368593,0.436873,0,0
10343,101773,2.33,0,0,0,0
10345,101774,1,0.713088,0.708737,-0.0676452,-2.80E-06
10346,101774,1.67,0.711767,0.708239,-0.0676452,-2.80E-06
10348,101774,2.67,0.565688,0.594098,-0.063398,-2.80E-06
10349,101775,3,0.534293,0.397097,0.0307425,0
10353,101777,1.67,0.532585,0.183866,1,0
10354,101778,1,-0.00250043,0.362091,1.92E-06,-8.21E-05
10356,101778,2.67,0.946433,0.359693,0,1.36E-07
10357,101778,2.33,-0.00339787,0.338239,1.92E-06,-8.21E-05
10359,101778,2,0.32175,0.471009,-8.26E-07,-2.73E-06
10361,101778,2.67,-0.0164481,0.00547584,-0.0311264,0
10371,101780,2,0.723707,0.422885,0,0
10373,101780,3,0.670219,0.680581,-0.0753742,0
10374,101780,2,0.671796,0.683894,-0.0753742,0
10382,101781,3,0.596346,0.41038,0.000164863,-2.45E-05
10385,101782,2.33,0.392537,0.212763,0,0
10387,101782,2,0.0297335,0.0113406,-0.149338,7.18E-08
10392,101784,2.67,0.330276,0.331546,-0.190791,-0.00102562
10399,101787,2.67,0.680982,0.0750888,0.0250019,0
10401,101788,2,0.319775,0.578543,0.000164863,0.000293615
10402,101788,3,0.493908,0.618459,0.000164863,0.000293615
10403,101788,3,0.493908,0.618459,0.000164863,0.000293615
10405,101789,1.67,0.0825912,0.411883,0.000103442,-0.000138267
10407,101790,2.67,0.725225,0.641806,0.78932,0
10408,101791,2.33,0.342024,0.262006,-0.0125054,0
10412,101792,3,0.169842,0.0952255,0,0
10420,101794,2.33,0.587738,0.646721,0,0
10421,101794,2.67,0.671188,0.713454,1,0
10422,101794,2.67,0.671188,0.713454,1,0
10424,101794,2.33,0.65291,0.740921,0,0
10425,101795,3,0.116424,0.00297999,0.099105,0
10427,101795,2.33,0.318794,0.218193,0.0991109,0
10428,101795,2.67,0.116424,0.00297999,0.099105,0
10430,101796,3,0.147612,0.399761,-0.0373003,0
10433,101797,1.67,0,0,0,0
10435,101797,2.33,0.113563,0.421347,-0.0747712,0
10436,101797,3,0.0283448,0.211721,-0.00514669,6.61E-06
10440,101797,3,0.310625,0.5275,0.16087,1
10446,101798,1.67,0.535905,0.413327,0.000252834,0.000108018
10447,101798,2.33,0.594037,0.441222,0.00146231,0
10449,101798,3,0.717489,0.52129,0.00126764,0
10452,101800,2,0.615905,0.174564,0.010546,0
10453,101800,2,-0.0243255,0.00162585,0,0
10454,101801,3,0.221102,0.351496,0.0119445,0.000107561
10455,101801,3,0.491863,0.728032,0.00212477,0
10460,101802,2.33,0.104951,0.485419,-0.000354903,6.40E-05
10462,101803,1,0.172691,0.138892,-6.72E-05,0
10465,101804,2.33,0.550439,0.697874,0.0268568,1.85E-08
10469,101805,3,0.722384,0.868301,1,0
10472,101805,2.67,0.557984,0.604654,1,0
10473,101805,2.33,0.436202,0.3467,1,0
10479,101807,2.33,0.198661,0.433771,-0.0044998,0
10483,101809,1.67,0.456442,0.50504,-0.000151118,0
10484,101809,2,0.596195,0.648836,1,0
10488,101810,2,0.489848,0.312641,-0.000229627,0
10491,101810,3,0.644933,0.492889,-0.000149998,0
10497,101812,2.33,0.439928,0.711513,-0.0251047,0
10498,101813,2.67,0.373059,0.102721,0.0244735,0
10503,101813,1,0.361904,0.311761,-0.00670641,0
10508,101814,2.33,0.507711,0.249607,0.999998,0
10509,101814,2.33,-0.106222,0.345582,0,0
10511,101815,3,0.32936,0.45153,0.000192451,0
10513,101815,3,0,0,0,0
10515,101815,3,0.718787,0.546463,1,0
10516,101816,1,0.0391155,0.172856,1.19E-05,-2.91E-06
10519,101816,2.33,0.153336,0.258021,0,0
10525,101817,2.67,0.528806,0.460096,0.82042,0
10531,101818,3,0.646493,0.680902,0.789519,0
10533,101820,2.33,0.0914205,0.183894,1,0
10534,101821,3,0.787996,0.677178,0.78932,0
10535,101822,2.67,0.412898,0.392789,0,0
10538,101823,1.67,0.509212,0.18163,0.000445917,0
10543,101824,2,0.528525,0.703549,-0.266967,0
10546,101825,2.67,0.569521,0.681737,-0.000162801,0
10549,101825,1.67,0.436098,0.35599,1,0
10551,101826,3,0.64941,0.501678,0,0
10554,101827,2.33,0.289975,0.330805,0.883324,0
10556,101827,3,0.40354,0.496357,0.861836,-0.000419069
10558,101828,2.67,0.246869,0.615366,-0.0930071,0
10566,101829,3,0.637752,0.341061,0.0217757,0
10567,101829,2.67,0.818366,0.465331,0.999821,0
10570,101830,3,0.536943,0.543128,1,0
10571,101830,3,0.830503,0.469216,-0.0449195,0
10573,101831,1.67,0.652253,0.190772,-0.00965737,0
10574,101831,1.67,0.487365,0.295539,-0.00955489,-0.000608141
10576,101831,2,0.623617,0.257889,-0.000422204,-0.000151192
10577,101831,2,0.462552,0.364363,0.000210986,0
10578,101831,3,0.715379,0.392205,0.759835,0
10579,101831,1.67,0.565169,0.207119,-0.0101914,0
10582,101832,1.67,0.37586,0.362557,0,0
10589,101835,2.33,0.62069,0.718784,5.26E-05,0
10597,101835,2.67,0.444265,0.236917,0.999349,0
10598,101835,2.33,0.670722,0.713936,1,0
10600,101836,2,0.770008,0.461728,0.820424,0
10606,101838,2,0.397538,0.2673,-0.0290931,0
10613,101839,3,0.790475,0.461342,-0.000103449,0.000313192
10615,101839,2.67,0.153816,0.106086,0,0
10619,101839,1.67,0.397638,0.293243,-4.01E-05,0
10628,101840,2.33,0.324105,0.21762,0.0276372,0.0197271
10630,101840,2,0.193591,0.234079,0,0
10633,101840,1.67,0.0435722,0.235529,0.0497645,0.0038851
10637,101840,2,0.324105,0.21762,0.0276372,0.0197271
10638,101840,2.33,0.240197,0.175475,0.0218835,0.0174852
10639,101840,2.67,0.0591107,0.0776197,-0.0170264,0
10641,101840,2,0.0407253,0.172239,0.0670475,0.00141157
10642,101840,2,0.0566772,0.0764018,-0.0170264,0
10645,101840,3,0.36046,0.464589,0.13439,0
10648,101841,2.67,0.579203,0.461638,-7.97E-10,0
10649,101842,3,0.408672,0.133254,-0.000296371,0
10651,101843,3,0.102824,0.248933,0.0342163,0
10655,101844,2,0.0499656,0.242001,0.00469278,0
10657,101845,3,0.649841,0.535047,0.918189,0.894231
10658,101845,2.67,0.645811,0.628545,0.918465,0.894231
10664,101847,3,0.140542,0.50769,0.00614915,-5.16E-07
10665,101848,2.33,0.0889471,0.159805,0.165434,0
10670,101849,1.33,0.115652,0.468915,0.995106,0
10671,101849,1.33,0.115377,0.355704,0.986079,0
10687,101850,2.67,0.475554,0.361899,0.000211092,0
10690,101850,2.67,0.707411,0.508943,4.85E-06,0
10693,101851,2.67,0.841261,0.396416,-0.118128,0
10697,101852,3,0.423503,0.444722,0,0
10698,101852,3,0.212152,0.176254,0,0
10703,101854,2,0.444858,0.213752,-0.00242151,0.000126341
10705,101854,2,0.157705,0.664288,-0.000102222,0.000152404
10707,101854,3,0.246168,0.743845,-0.000103164,0.000152404
10715,101855,1.67,0.0475935,0.173938,-0.0217414,-8.23E-06
10716,101856,3,0.429611,0.264457,-0.000295286,0
10721,101858,2.67,0.295604,0.708661,0.00234998,0
10726,101860,3,0.265369,0.522578,0.162649,0
10728,101861,3,0.592276,0.824021,7.67E-05,0
10731,101861,3,0.605264,0.395361,1,0
10732,101861,3,0.767127,0.635342,1,0
10736,101862,3,0.277602,0.305987,0.11159,0
10738,101862,2.67,0.43913,0.530647,-6.35E-05,0
10740,101862,1,0.260129,0.286757,0,0
10742,101862,3,0.41957,0.676015,-0.00677104,-7.69E-07
10750,101864,2,0.595677,0.510653,-0.000382188,0
10751,101864,3,0.44905,0.47075,0.0565062,0
10762,101866,3,0.583866,0.787176,1,0
10763,101866,2,0.636522,0.816941,0.0849544,0
10764,101866,2.67,0.636493,0.81006,0.0849544,0
10770,101867,1.67,0.465986,0.37319,0.00283727,-5.38E-05
10772,101868,2.67,0.158731,0.0860036,0.0181232,0.000107561
10773,101868,2,0.158059,0.0908349,0.0181232,0.000107561
10783,101871,3,0.229189,0.356118,0.0203605,0
10784,101872,1.33,0.33163,0.280361,5.74E-06,4.69E-07
10785,101872,2,0.0913595,0.8431,0.000197236,1.18E-06
10793,101874,3,0.607497,0.430369,-0.0015656,0.820971
10797,101875,3,0.404356,0.416421,-4.75E-07,0
10798,101876,2.33,0.0211327,0.0632656,0,0
10809,101876,1.67,0.0362937,0.206015,-0.00552628,0
10811,101876,2.67,0.333757,0.529913,0.00196764,0
10815,101876,2.67,0.398705,0.154415,1,0
10818,101876,2,0.0422818,0.0888862,0.000947783,0
10823,101876,2.33,0,0.695861,0,0
10826,101877,2,0.389866,0.239772,-0.0289416,0.999058
10828,101878,2.33,0.638832,0.771949,0.999653,0
10830,101878,2,0.269361,0.690587,2.55E-05,0
10832,101879,2.33,0.850519,0.151616,0.999914,0
10833,101879,2.67,0.994492,0.179603,0.999995,0
10835,101879,3,0.916366,0.164325,0.0026261,0
10839,101880,3,0.624074,0.150852,0.999977,0
10840,101880,3,0.707107,0.594051,0.630388,0
10845,101881,3,0.145526,0.498252,0.00614915,-1.29E-07
10847,101882,1.33,-0.00368646,0.0612594,-0.00525192,0
10849,101883,2.33,0.686152,0.669884,-0.000109704,0
10853,101883,3,0.639341,0.595403,0.995105,0
10854,101883,2,0.547554,0.55485,-1.08E-05,0
10856,101883,2.67,0.578496,0.470043,-8.76E-06,0
10858,101883,2.33,0.547492,0.469776,-0.000107278,0
10862,101884,3,0.535636,0.222615,0.995098,0
10863,101884,3,0.56718,0.254317,0.995105,0
10867,101884,2.33,0.625112,0.297697,-2.10E-05,0
10871,101886,2,0.400043,0.456177,-0.189095,0
10872,101887,1,0.0166593,0.0249651,-0.000312912,0
10879,101887,2,0.430924,0.791148,-0.000634064,0
10880,101887,1,0.430924,0.791148,-0.000634064,0
10883,101888,1.67,0.382289,0.19655,0.000102117,0
10884,101888,3,0.232868,0.344124,0.00226844,0
10887,101889,3,0.420126,0.433646,0,0
10888,101890,1.67,0.0210994,0.191941,0,0
10890,101891,2.33,0.26263,0.291044,0,0
10892,101892,1.67,0.245046,0.535753,-0.000455615,0
10893,101892,2.67,0.0263532,0.101964,0.000527062,0
10901,101892,1.67,0.603505,0.627999,-0.00020383,0
10903,101892,2.67,0.676976,0.610028,-0.000381751,0
10905,101892,2.33,0.499063,0.696331,-0.000405991,0
10908,101892,1.67,0.613605,0.658074,-0.000383871,0
10909,101892,2.33,0.466874,0.504044,-0.000107311,0
10910,101892,2,0.51107,0.564498,-0.000383645,0
10913,101892,2,0.110833,0.0797516,0.000278388,0
10923,101892,2.33,0.224627,0.0550172,0,0
10926,101892,2.33,-0.00162201,0.0233336,0,0
10928,101892,2,0.00064322,0.150737,0.00226844,0
10934,101892,2.33,-0.00793824,0.00783085,0.000305483,0
10943,101892,2.67,0.000932483,0.153035,0.00226844,0
10953,101892,2.33,0.0115822,0.0995396,0.00226844,0
10954,101892,1.67,-0.00820637,-0.0214057,-0.000155806,0
10955,101892,3,0.0568826,0.0694148,0,0
10957,101892,1.67,0.0273391,-0.0351429,0,0
10964,101893,2,0.00212036,0.0910596,-0.0131909,0.000297907
10966,101894,3,0.514253,0.49792,0.820424,-0.00284313
10968,101895,2.67,0.415846,0.0410564,5.10E-05,0
10970,101896,2,0.0348174,0.532943,-0.0685551,0
10972,101896,2.33,0.0168156,0.456326,-0.0476105,-0.00102562
10973,101896,2.67,0.0382165,0.729009,-0.0689592,-0.00102562
10974,101897,2.33,0.0742488,0.0772153,0.00142265,-0.000105134
10975,101897,1.67,0.00778612,0.0168378,0.00793004,-8.49E-06
10981,101897,2.67,0.275549,0.243107,0.00261525,-1.35E-05
10985,101898,1.33,0.119762,0.0571693,0,0
10986,101898,2.33,0.159004,0.340402,-0.021914,3.63E-05
10990,101899,2.33,0.408563,0.128449,0.0394817,0
10992,101899,2.67,0.492908,0.656945,-0.027473,0
10997,101899,2.67,0.456874,0.570494,-0.0286058,0
10999,101899,2.67,0.512545,0.745596,-0.0274868,0
11007,101899,2,0.554676,0.657067,-0.0260713,0
11011,101900,2.67,0.554174,0.0882357,0,0
11012,101900,2.67,0.00920468,0.00265325,0.000305483,0
11015,101900,1.67,0.125891,0.465462,0.000299855,0
11016,101900,2,0.00104934,0.012292,0.000662742,0
11017,101900,2.67,0.0108122,0.138153,0.000718207,0
11019,101900,2.33,0.0191574,0.0820055,0.000614636,0
11022,101901,2.67,0.0317255,0.114914,0,0
11025,101902,2.67,0.668271,0.55756,1.40E-05,0
11027,101902,1,-0.0234279,-0.0279256,1.88E-05,0
11029,101903,1.67,0.0980071,0.403144,6.57E-06,0
11030,101903,1.67,0.925638,0.372702,1,0
11033,101904,2.67,0.362003,0.275055,0,0
11034,101904,3,0.41175,0.10286,0,0
11036,101905,3,0.333772,0.488247,0.00168459,0
11038,101906,2.33,0.124866,0.0518559,0,0
11049,101908,1.67,0.437519,0.80316,-0.027473,0
11055,101908,2.67,0.676568,0.646586,-0.0101382,0
11057,101908,2.67,0.596044,0.786228,-0.0266972,0
11059,101908,2.67,0.673672,0.754212,-0.0114312,0
11066,101908,2.33,0.68838,0.721127,0.715451,0
11069,101908,2.67,0.479552,0.668366,-0.0258298,0
11070,101909,2.67,0.538431,0.580463,0.969246,0.000293615
11071,101909,2.33,0.440496,0.4709,0.893005,7.25E-06
11074,101910,2.33,0.291641,0.118661,-0.00889623,3.64E-05
11078,101911,3,0.527793,0.105809,0,0
11081,101911,3,0.64308,0.356125,0.999998,0
11083,101912,2,0.401706,0.167179,1,-8.69E-07
11084,101912,2.67,0.556037,0.350488,0.00248153,0.707253
11092,101913,1,0.959516,0.424726,0.000197236,1.18E-06
11099,101915,3,0.215325,0.127633,0,0
11101,101916,2.33,0.16047,0.116906,0.000701661,0
11104,101917,2,0.348248,0.189931,6.03E-05,0
