search term,similarity to product description
16574,0.074061
16575,0.295209
16576,0.159884
16577,0.0483506
16578,0.093289
16579,0.123213
16580,0.454248
16581,0.510124
16582,0.33459
16583,0.00752427
16584,0.036487
16585,0.162105
16586,0.451962
16587,-0.0148066
16588,0.238325
16589,0.144736
16590,0.586218
16591,0.154999
16592,0.0423291
16593,0.0742436
16594,0.145904
16595,0.15634
16596,0.20763
16597,0.110542
16598,0.182713
16599,0.447879
16600,0.154079
16601,0.219487
16602,0.343292
16603,0.141279
16604,0.0198571
16605,0.133991
16606,0.0149865
16607,0.0537082
16608,0.244711
16609,0.131955
16610,0.233528
16611,0.204215
16612,0.194611
16613,0.0544794
16614,0.0674794
16615,0.167498
16616,0.464692
16617,0.578639
16618,-0.0366145
16619,0.167505
16620,0.101838
16621,0.398225
16622,0.74101
16623,0.721713
16624,0.543595
16625,0.214731
16626,0.128705
16627,-0.0319078
16628,-0.0227902
16629,0.0749646
16630,0.601928
16631,0.312016
16632,0.225653
16633,0.428973
16634,0.31746
16635,0.636157
16636,0.194158
16637,0.135389
16638,0.0906309
16639,0.23209
16640,0.0559356
16641,0.0148502
16642,0.0906309
16643,0.172313
16644,0.0882638
16645,0.301048
16646,0.0
16647,0.262657
16648,0.116862
16649,0.1712
16650,0.427763
16651,0.144336
16652,0.34953
16653,0.170629
16654,0.061259
16655,0.131758
16656,0.0432533
16657,0.0773399
16658,0.0620511
16659,0.187572
16660,0.331919
16661,0.204369
16662,0.235256
16663,0.0242204
16664,0.0907404
16665,0.0973158
16666,0.129376
16667,0.143157
16668,0.187853
16669,0.407856
16670,0.0431617
16671,0.389446
16672,0.231243
16673,0.720866
16674,0.332657
16675,0.32655
16676,0.33597
16677,0.174215
16678,0.0373234
16679,0.075694
16680,0.236989
16681,0.120224
16682,0.343809
16683,0.341898
16684,0.321463
16685,0.285881
16686,0.53897
16687,0.278345
16688,0.0390832
16689,0.252264
16690,0.0668944
16691,0.044661
16692,0.175592
16693,0.204514
16694,0.203666
16695,0.0062857
16696,0.266987
16697,0.0871301
16698,0.0529752
16699,0.389654
16700,0.217134
16701,0.0729956
16702,0.463323
16703,0.623177
16704,0.290362
16705,0.280148
16706,0.196715
16707,0.218706
16708,0.225108
16709,0.404323
16710,0.143507
16711,0.0683736
16712,0.142467
16713,0.193401
16714,0.231243
16715,0.202692
16716,0.183141
16717,0.240207
16718,0.369665
16719,0.0138142
16720,0.35834
16721,0.216365
16722,0.315074
16723,0.104647
16724,0.0334107
16725,0.0647558
16726,0.169648
16727,0.121362
16728,0.372603
16729,0.0870922
16730,0.229081
16731,0.415163
16732,0.274725
16733,0.163874
16734,0.519958
16735,0.273822
16736,0.328706
16737,0.386441
16738,0.105917
16739,0.55245
16740,0.491414
16741,0.309829
16742,0.445349
16743,0.0988725
16744,0.0964936
16745,0.0683794
16746,0.0527624
16747,0.0
16748,0.0237523
16749,0.178494
16750,0.44862
16751,0.56354
16752,0.476416
16753,0.0249509
16754,0.0144243
16755,0.0351004
16756,0.680479
16757,0.30709
16758,0.0808091
16759,0.132159
16760,0.127902
16761,0.459972
16762,0.128031
16763,0.276303
16764,0.151057
16765,0.197957
16766,0.258238
16767,0.0941186
16768,0.117297
16769,0.0
16770,0.347284
16771,0.159267
16772,0.428299
16773,0.0237541
16774,0.410512
16775,0.546998
16776,0.546998
16777,0.0518696
16778,0.379509
16779,0.440879
16780,0.0681854
16781,0.0509925
16782,0.414228
16783,0.18385
16784,0.0850495
16785,0.373407
16786,0.490422
16787,0.356485
16788,0.24941
16789,0.563353
16790,0.106774
16791,0.0212686
16792,0.0643546
16793,-0.00700377
16794,0.367776
16795,0.550953
16796,0.272822
16797,0.222527
16798,0.248407
16799,0.296387
16800,0.0503845
16801,0.0708201
16802,0.143868
16803,0.20249
16804,0.673277
16805,0.365088
16806,0.209539
16807,0.113719
16808,0.528889
16809,0.738486
16810,0.236927
16811,0.0793631
16812,0.54467
16813,0.0776478
16814,0.0891762
16815,0.543253
16816,0.397487
16817,0.306546
16818,0.230064
16819,0.276739
16820,0.0139618
16821,0.227867
16822,0.303242
16823,0.275414
16824,0.257048
16825,0.318697
16826,0.386344
16827,0.395094
16828,0.215647
16829,0.198598
16830,0.0
16831,0.217235
16832,-0.0119043
16833,0.0
16834,0.472136
16835,0.0225865
16836,0.472388
16837,0.250925
16838,0.00541059
16839,0.348541
16840,0.347705
16841,0.242257
16842,0.257941
16843,0.241805
16844,0.124023
16845,0.32907
16846,0.295344
16847,0.162974
16848,0.151274
16849,0.240702
16850,0.0722435
16851,0.44641
16852,0.0108099
16853,0.076429
16854,0.316225
16855,0.262087
16856,0.181243
16857,0.331123
16858,-0.00491102
16859,0.214286
16860,0.214286
16861,0.508512
16862,0.511603
16863,0.107068
16864,0.282919
16865,0.364773
16866,0.0867676
16867,0.0314036
16868,0.547782
16869,0.459426
16870,0.452332
16871,0.423968
16872,0.487109
16873,0.194523
16874,0.000327554
16875,0.197342
16876,0.0755935
16877,0.285634
16878,0.0164113
16879,-0.0078178
16880,-0.0108693
16881,0.0766917
16882,0.0654347
16883,0.175057
16884,0.600437
16885,0.260521
16886,0.0601108
16887,0.200301
16888,0.227108
16889,0.0985784
16890,0.141425
16891,0.00644377
16892,0.568041
16893,0.120844
16894,0.146251
16895,0.405728
16896,0.131247
16897,0.42404
16898,0.0318966
16899,0.244519
16900,0.347892
16901,0.124568
16902,0.0209803
16903,0.0839388
16904,0.113689
16905,0.0180254
16906,0.106621
16907,0.129292
16908,0.145265
16909,0.0332823
16910,-0.0411194
16911,0.412622
16912,0.241933
16913,0.237653
16914,0.15415
16915,0.510113
16916,0.53107
16917,0.306531
16918,-0.0311426
16919,0.277411
16920,0.0
16921,0.232389
16922,0.0552996
16923,0.317034
16924,0.445948
16925,0.360032
16926,0.190408
16927,0.0882007
16928,0.141951
16929,0.00999409
16930,0.0474444
16931,0.0738804
16932,0.541502
16933,0.189902
16934,0.00702551
16935,0.430807
16936,0.0778227
16937,0.172522
16938,0.0959853
16939,0.0558347
16940,0.309259
16941,0.392604
16942,0.392604
16943,0.490209
16944,0.53193
16945,0.11082
16946,0.153891
16947,0.155606
16948,0.394272
16949,0.263563
16950,0.133672
16951,0.0815338
16952,0.514131
16953,0.0279188
16954,0.444635
16955,0.204182
16956,0.0196417
16957,0.285789
16958,0.330025
16959,0.0843791
16960,0.454566
16961,0.186334
16962,0.0
16963,0.531428
16964,0.352378
16965,0.367874
16966,0.110037
16967,0.0627717
16968,0.00680558
16969,0.461044
16970,0.0
16971,0.0685715
16972,0.00246186
16973,0.11083
16974,0.366014
16975,0.196842
16976,0.140188
16977,0.317909
16978,0.185423
16979,0.253806
16980,0.758264
16981,0.497615
16982,0.253806
16983,0.137849
16984,0.253806
16985,0.271809
16986,0.250755
16987,0.222454
16988,0.0178639
16989,0.457437
16990,0.331111
16991,0.34096
16992,0.326861
16993,0.219799
16994,0.477186
16995,0.345116
16996,0.588443
16997,0.506691
16998,0.576137
16999,0.315229
17000,0.0851862
17001,0.178807
17002,0.350321
17003,0.1435
17004,0.282162
17005,0.119718
17006,0.0852945
17007,0.414425
17008,0.205702
17009,0.177946
17010,0.23654
17011,0.0823127
17012,0.055268
17013,0.317399
17014,0.0644888
17015,-0.0404772
17016,0.0
17017,0.297801
17018,0.517177
17019,0.270399
17020,0.177139
17021,0.0623067
17022,0.109625
17023,0.0332419
17024,0.0263012
17025,0.217385
17026,0.256506
17027,0.264463
17028,0.150035
17029,0.119951
17030,0.285818
17031,0.018807
17032,0.00536438
17033,0.0
17034,0.224364
17035,0.0676779
17036,0.274478
17037,0.564546
17038,0.226815
17039,0.381935
17040,0.304954
17041,0.186586
17042,0.297813
17043,0.225918
17044,0.181284
17045,0.332807
17046,0.464659
17047,-0.00430603
17048,0.260375
17049,0.464712
17050,-0.0424637
17051,0.129133
17052,0.106747
17053,0.251934
17054,0.079742
17055,0.129796
17056,0.139896
17057,0.0791418
17058,0.0347154
17059,0.398951
17060,0.132946
17061,0.0582346
17062,0.0582346
17063,0.129178
17064,0.218527
17065,0.214957
17066,0.203992
17067,0.149369
17068,0.14073
17069,0.194128
17070,0.154636
17071,0.30274
17072,0.435473
17073,0.518436
17074,0.668844
17075,0.691334
17076,0.172321
17077,0.156026
17078,0.120511
17079,0.0459794
17080,0.134645
17081,0.462111
17082,0.328252
17083,0.406852
17084,0.0354132
17085,0.145618
17086,0.0661312
17087,0.0431378
17088,0.14531
17089,0.264073
17090,0.0
17091,0.28274
17092,0.160884
17093,0.187318
17094,0.483856
17095,0.239372
17096,0.296911
17097,0.0620028
17098,0.149347
17099,0.0597249
17100,0.183566
17101,0.193546
17102,0.161112
17103,0.0370561
17104,0.258182
17105,0.427027
17106,0.266522
17107,0.061049
17108,0.29031
17109,0.112663
17110,0.183986
17111,0.122654
17112,0.068948
17113,0.0958047
17114,0.143924
17115,0.16003
17116,0.0923612
17117,0.0466506
17118,0.176953
17119,0.200149
17120,0.768647
17121,0.101821
17122,0.326932
17123,0.232482
17124,0.393002
17125,0.173242
17126,0.16325
17127,0.0721141
17128,0.199955
17129,0.227822
17130,0.191971
17131,0.284648
17132,0.449134
17133,0.274275
17134,0.397804
17135,0.0366588
17136,0.166514
17137,0.111822
17138,0.270006
17139,0.421676
17140,0.0956811
17141,0.4238
17142,0.570181
17143,0.534503
17144,0.0983711
17145,0.318643
17146,0.620628
17147,0.0825318
17148,0.166846
17149,-0.0097604
17150,0.069382
17151,0.345919
17152,0.558616
17153,0.58553
17154,0.314453
17155,0.157437
17156,0.201166
17157,0.067707
17158,0.285701
17159,0.272421
17160,0.400825
17161,0.2526
17162,0.39712
17163,0.300934
17164,0.120963
17165,0.315434
17166,0.261989
17167,0.259369
17168,0.320795
17169,0.207788
17170,0.318615
17171,0.241746
17172,0.0951767
17173,0.0880097
17174,0.448454
17175,0.233703
17176,0.155366
17177,0.30279
17178,0.211312
17179,0.118915
17180,0.168842
17181,0.218513
17182,0.151584
17183,0.20144
17184,0.395298
17185,0.0575307
17186,0.0241557
17187,0.110928
17188,0.284753
17189,0.614221
17190,0.469995
17191,0.701118
17192,0.690639
17193,-0.00202323
17194,0.288858
17195,0.143389
17196,0.227518
17197,0.342007
17198,0.209814
17199,0.168259
17200,0.029845
17201,0.0600707
17202,0.0861868
17203,-0.00833219
17204,0.207502
17205,0.0112842
17206,0.248857
17207,0.214632
17208,0.206146
17209,0.144781
17210,0.125094
17211,0.496887
17212,0.296235
17213,0.108848
17214,0.587561
17215,0.525642
17216,0.572962
17217,0.314282
17218,0.757765
17219,-0.00728547
17220,0.314233
17221,0.447435
17222,0.256836
17223,0.108019
17224,0.258781
17225,0.20493
17226,0.117911
17227,0.595148
17228,0.633604
17229,0.552429
17230,0.630765
17231,0.52928
17232,0.633011
17233,0.57092
17234,0.251858
17235,0.188597
17236,0.639823
17237,0.244279
17238,0.0111585
17239,0.470738
17240,0.151013
17241,0.120586
17242,0.101295
17243,0.239708
17244,0.172624
17245,0.115083
17246,0.224512
17247,0.0
17248,0.28618
17249,0.441969
17250,0.403223
17251,0.29915
17252,0.056236
17253,0.160362
17254,0.564772
17255,0.38133
17256,0.315726
17257,0.0579401
17258,0.286895
17259,0.190861
17260,0.287067
17261,0.218672
17262,-0.00315154
17263,0.302177
17264,0.342468
17265,0.00133909
17266,0.201629
17267,0.0563428
17268,0.373415
17269,0.0875947
17270,0.245663
17271,0.0968655
17272,0.256303
17273,0.164388
17274,0.268116
17275,0.658099
17276,0.0592207
17277,0.306065
17278,0.118596
17279,0.192886
17280,0.273527
17281,0.259445
17282,0.276532
17283,0.3237
17284,0.538825
17285,0.168863
17286,0.0229656
17287,0.252852
17288,0.415355
17289,0.405166
17290,0.0179297
17291,0.0502677
17292,0.216534
17293,0.234212
17294,0.0279957
17295,0.103785
17296,0.392154
17297,0.0882211
17298,0.0726759
17299,0.0860846
17300,0.0930311
17301,0.215617
17302,0.255599
17303,0.483698
17304,0.526405
17305,0.456168
17306,0.00639274
17307,0.451836
17308,0.581286
17309,0.309432
17310,0.343502
17311,0.343502
17312,0.0854041
17313,0.252547
17314,0.0
17315,0.117717
17316,0.105427
17317,0.0448576
17318,0.178991
17319,0.368479
17320,0.196766
17321,0.512719
17322,0.345858
17323,0.123427
17324,0.194617
17325,0.25179
17326,0.118872
17327,0.407418
17328,0.590271
17329,0.257199
17330,0.0970744
17331,0.0746952
17332,0.0554026
17333,0.256511
17334,0.219126
17335,0.294318
17336,0.573231
17337,0.0870373
17338,0.219795
17339,0.0789654
17340,0.0776333
17341,0.374964
17342,0.0860647
17343,0.461806
17344,0.0962896
17345,0.405647
17346,0.00472319
17347,0.0638356
17348,0.483301
17349,0.407868
17350,0.0901671
17351,0.146297
17352,0.258309
17353,0.021989
17354,0.311822
17355,0.25981
17356,0.46973
17357,0.0680099
17358,0.341496
17359,0.182495
17360,0.0110002
17361,-0.0164232
17362,0.180293
17363,0.344038
17364,0.218303
17365,0.348269
17366,0.00470487
17367,0.324019
17368,0.0452204
17369,0.0430002
17370,0.0193313
17371,0.0834834
17372,0.104643
17373,0.522794
17374,0.0315263
17375,0.132791
17376,0.0278974
17377,0.267277
17378,0.205232
17379,0.0489669
17380,0.183553
17381,0.119516
17382,0.33458
17383,0.20239
17384,0.114723
17385,0.0262226
17386,0.0811258
17387,-0.000829699
17388,0.0238126
17389,0.284745
17390,0.194141
17391,0.567262
17392,0.491317
17393,0.34699
17394,0.528293
17395,0.180769
17396,0.422677
17397,0.340991
17398,0.538514
17399,0.0701391
17400,0.312137
17401,0.448645
17402,-0.000974476
17403,0.0
17404,0.149088
17405,0.0901368
17406,0.0694366
17407,0.164037
17408,0.123291
17409,0.130737
17410,0.243586
17411,0.0904996
17412,0.26658
17413,0.70468
17414,0.117357
17415,0.56071
17416,0.130031
17417,0.539086
17418,0.157179
17419,0.354345
17420,0.00631871
17421,0.0118381
17422,0.314945
17423,0.209918
17424,0.301207
17425,0.143547
17426,0.41348
17427,0.341922
17428,0.106723
17429,0.036886
17430,-0.0117047
17431,0.394944
17432,0.480561
17433,0.432617
17434,0.132004
17435,0.52571
17436,0.222909
17437,0.282521
17438,-0.00542753
17439,0.255996
17440,-0.0393864
17441,0.00732059
17442,0.0291072
17443,0.0118886
17444,0.373538
17445,0.109041
17446,0.233997
17447,0.296361
17448,0.338399
17449,0.3383
17450,0.0678111
17451,0.0
17452,0.0593252
17453,0.13495
17454,0.84331
17455,0.84331
17456,0.814356
17457,0.245155
17458,0.839231
17459,0.560056
17460,0.133926
17461,0.483251
17462,0.203527
17463,0.209605
17464,0.0798575
17465,0.0741226
17466,0.0992762
17467,0.274631
17468,0.596916
17469,0.782082
17470,0.142898
17471,0.168635
17472,0.459897
17473,0.244285
17474,0.22291
17475,0.0626512
17476,0.188874
17477,0.130301
17478,0.257013
17479,0.476984
17480,0.421916
17481,0.372273
17482,0.371109
17483,-0.0177006
17484,0.059704
17485,0.36093
17486,0.0165961
17487,0.0915115
17488,0.270723
17489,0.609625
17490,0.02376
17491,0.140354
17492,0.181543
17493,0.148743
17494,0.511209
17495,0.399385
17496,0.159516
17497,0.45209
17498,0.0741148
17499,0.109746
17500,0.128483
17501,0.187477
17502,0.446494
17503,0.0635283
17504,-0.0670652
17505,0.361447
17506,0.437644
17507,0.0195562
17508,0.271834
17509,0.514054
17510,0.518176
17511,0.179681
17512,0.161935
17513,0.124984
17514,0.0408191
17515,0.0982136
17516,0.0662503
17517,0.201967
17518,0.0929951
17519,0.0374002
17520,0.274741
17521,0.0880641
17522,-0.0101123
17523,0.380555
17524,0.0346546
17525,0.170603
17526,0.134495
17527,0.375557
17528,0.359732
17529,0.199747
17530,0.45383
17531,0.36843
17532,0.369239
17533,-0.00829718
17534,0.117298
17535,0.22694
17536,0.610201
17537,0.0254126
17538,0.706339
17539,0.450637
17540,0.339521
17541,0.238628
17542,0.281098
17543,-0.00110787
17544,0.0884738
17545,-0.00845815
17546,0.0
17547,0.102264
17548,0.0326153
17549,0.0963267
17550,0.229578
17551,0.369823
17552,0.119119
17553,0.0699664
17554,0.156253
17555,0.224628
17556,0.198743
17557,0.0630391
17558,0.246581
17559,0.0779318
17560,0.204632
17561,0.0454083
17562,0.486336
17563,0.392155
17564,0.044454
17565,0.20993
17566,0.387557
17567,0.0458182
17568,0.20306
17569,0.261306
17570,0.112441
17571,0.165251
17572,0.580361
17573,0.618189
17574,0.255592
17575,0.374831
17576,0.287556
17577,0.0256833
17578,0.47308
17579,0.376194
17580,0.338358
17581,0.387703
17582,0.146056
17583,0.0319065
17584,0.489812
17585,0.287788
17586,0.304544
17587,0.45273
17588,0.205952
17589,0.0318464
17590,0.541001
17591,0.050945
17592,0.10334
17593,0.146563
17594,0.233268
17595,0.173338
17596,0.440745
17597,0.510548
17598,0.321816
17599,0.420015
17600,0.180937
17601,0.176681
17602,0.265149
17603,0.260102
17604,0.0
17605,-0.0208639
17606,0.173133
17607,-0.0114122
17608,0.193713
17609,0.0
17610,0.0106243
17611,0.300618
17612,0.195018
17613,0.0570975
17614,0.194862
17615,0.176547
17616,0.411973
17617,0.408944
17618,0.347997
17619,0.54953
17620,0.103519
17621,0.596396
17622,0.616422
17623,0.112037
17624,0.209551
17625,0.187747
17626,0.463203
17627,0.33296
17628,0.238985
17629,0.0759118
17630,0.405932
17631,0.502819
17632,0.265489
17633,0.0274569
17634,0.116821
17635,0.286899
17636,0.086925
17637,0.0665021
17638,0.164304
17639,0.170547
17640,0.00837352
17641,0.0999789
17642,0.0355221
17643,0.652411
17644,0.227168
17645,0.379604
17646,0.549706
17647,0.199307
17648,0.140011
17649,0.330072
17650,0.0999351
17651,0.105123
17652,0.633593
17653,0.279878
17654,0.505065
17655,0.427701
17656,0.340834
17657,0.0270191
17658,0.347265
17659,0.106763
17660,0.409229
17661,0.0166536
17662,0.0193934
17663,0.374221
17664,0.156056
17665,0.130186
17666,0.229658
